datetime,elapsed_s,humidity_percent
2026/08/02@08:17:34,53847,34.17258
2026/08/02@08:17:35,53848,34.17258
2026/08/02@08:17:37,53850,34.186312
2026/08/02@08:17:38,53851,34.158848
2026/08/02@08:17:39,53852,34.238192
2026/08/02@08:17:40,53853,34.158848
2026/08/02@08:17:41,53854,34.145116
2026/08/02@08:17:42,53855,34.18784
2026/08/02@08:17:43,53856,34.17258
2026/08/02@08:17:44,53857,34.21378
2026/08/02@08:17:45,53858,34.17258
2026/08/02@08:17:46,53859,34.160372
2026/08/02@08:17:47,53860,34.21378
2026/08/02@08:17:49,53862,34.196996
2026/08/02@08:17:50,53863,34.174108
2026/08/02@08:17:51,53864,34.145116
2026/08/02@08:17:52,53865,34.200048
2026/08/02@08:17:53,53866,34.174108
2026/08/02@08:17:54,53867,34.17258
2026/08/02@08:17:55,53868,34.14664
2026/08/02@08:17:56,53869,34.158848
2026/08/02@08:17:57,53870,34.145116
2026/08/02@08:17:58,53871,34.18784
2026/08/02@08:18:00,53873,34.18784
2026/08/02@08:18:01,53874,34.19089
2026/08/02@08:18:02,53875,34.158848
2026/08/02@08:18:03,53876,34.158848
2026/08/02@08:18:04,53877,34.158848
2026/08/02@08:18:05,53878,34.158848
2026/08/02@08:18:06,53879,34.186312
2026/08/02@08:18:07,53880,34.17258
2026/08/02@08:18:08,53881,34.158848
2026/08/02@08:18:09,53882,34.17258
2026/08/02@08:18:11,53884,34.160372
2026/08/02@08:18:12,53885,34.18784
2026/08/02@08:18:13,53886,34.174108
2026/08/02@08:18:14,53887,34.18784
2026/08/02@08:18:15,53888,34.19089
2026/08/02@08:18:16,53889,34.158848
2026/08/02@08:18:17,53890,34.132908
2026/08/02@08:18:18,53891,34.174108
2026/08/02@08:18:19,53892,34.174108
2026/08/02@08:18:20,53893,34.17716
2026/08/02@08:18:22,53895,34.17258
2026/08/02@08:18:23,53896,34.18784
2026/08/02@08:18:24,53897,34.149692
2026/08/02@08:18:25,53898,34.158848
2026/08/02@08:18:26,53899,34.186312
2026/08/02@08:18:27,53900,34.18784
2026/08/02@08:18:28,53901,34.215304
2026/08/02@08:18:29,53902,34.18784
2026/08/02@08:18:30,53903,34.17716
2026/08/02@08:18:31,53904,34.215304
2026/08/02@08:18:32,53905,34.215304
2026/08/02@08:18:34,53907,34.122224
2026/08/02@08:18:35,53908,34.200048
2026/08/02@08:18:36,53909,34.17716
2026/08/02@08:18:37,53910,34.160372
2026/08/02@08:18:38,53911,34.19089
2026/08/02@08:18:39,53912,34.18784
2026/08/02@08:18:40,53913,34.174108
2026/08/02@08:18:41,53914,34.200048
2026/08/02@08:18:42,53915,34.174108
2026/08/02@08:18:43,53916,34.174108
2026/08/02@08:18:45,53918,34.160372
2026/08/02@08:18:46,53919,34.17258
2026/08/02@08:18:47,53920,34.19089
2026/08/02@08:18:48,53921,34.149692
2026/08/02@08:18:49,53922,34.149692
2026/08/02@08:18:50,53923,34.174108
2026/08/02@08:18:51,53924,34.174108
2026/08/02@08:18:52,53925,34.174108
2026/08/02@08:18:53,53926,34.17716
2026/08/02@08:18:54,53927,34.22904
2026/08/02@08:18:56,53929,34.19089
2026/08/02@08:18:57,53930,34.19089
2026/08/02@08:18:58,53931,34.160372
2026/08/02@08:18:59,53932,34.22904
2026/08/02@08:19:00,53933,34.215304
2026/08/02@08:19:01,53934,34.160372
2026/08/02@08:19:02,53935,34.200048
2026/08/02@08:19:03,53936,34.19089
2026/08/02@08:19:04,53937,34.245824
2026/08/02@08:19:05,53938,34.17716
2026/08/02@08:19:07,53940,34.174108
2026/08/02@08:19:08,53941,34.24277
2026/08/02@08:19:09,53942,34.215304
2026/08/02@08:19:10,53943,34.201572
2026/08/02@08:19:11,53944,34.160372
2026/08/02@08:19:12,53945,34.192416
2026/08/02@08:19:13,53946,34.19089
2026/08/02@08:19:14,53947,34.17716
2026/08/02@08:19:15,53948,34.19089
2026/08/02@08:19:16,53949,34.17716
2026/08/02@08:19:18,53951,34.215304
2026/08/02@08:19:19,53952,34.19089
2026/08/02@08:19:20,53953,34.245824
2026/08/02@08:19:21,53954,34.204624
2026/08/02@08:19:22,53955,34.17716
2026/08/02@08:19:23,53956,34.17716
2026/08/02@08:19:24,53957,34.18784
2026/08/02@08:19:25,53958,34.192416
2026/08/02@08:19:26,53959,34.17716
2026/08/02@08:19:27,53960,34.233616
2026/08/02@08:19:28,53961,34.218356
2026/08/02@08:19:30,53963,34.17716
2026/08/02@08:19:31,53964,34.218356
2026/08/02@08:19:32,53965,34.204624
2026/08/02@08:19:33,53966,34.218356
2026/08/02@08:19:34,53967,34.215304
2026/08/02@08:19:35,53968,34.204624
2026/08/02@08:19:36,53969,34.192416
2026/08/02@08:19:37,53970,34.218356
2026/08/02@08:19:38,53971,34.218356
2026/08/02@08:19:39,53972,34.215304
2026/08/02@08:19:41,53974,34.19089
2026/08/02@08:19:42,53975,34.19089
2026/08/02@08:19:43,53976,34.23209
2026/08/02@08:19:44,53977,34.178684
2026/08/02@08:19:45,53978,34.204624
2026/08/02@08:19:46,53979,34.204624
2026/08/02@08:19:47,53980,34.204624
2026/08/02@08:19:48,53981,34.163424
2026/08/02@08:19:49,53982,34.20615
2026/08/02@08:19:50,53983,34.219884
2026/08/02@08:19:52,53985,34.233616
2026/08/02@08:19:53,53986,34.245824
2026/08/02@08:19:54,53987,34.218356
2026/08/02@08:19:55,53988,34.163424
2026/08/02@08:19:56,53989,34.110016
2026/08/02@08:19:57,53990,34.10849
2026/08/02@08:19:58,53991,34.06424
2026/08/02@08:19:59,53992,34.15122
2026/08/02@08:20:00,53993,34.10849
2026/08/02@08:20:01,53994,34.110016
2026/08/02@08:20:03,53995,34.122224
2026/08/02@08:20:04,53997,34.160372
2026/08/02@08:20:05,53998,34.149692
2026/08/02@08:20:06,53999,34.13596
2026/08/02@08:20:07,54000,34.19089
2026/08/02@08:20:08,54001,34.13596
2026/08/02@08:20:09,54002,34.163424
2026/08/02@08:20:10,54003,34.204624
2026/08/02@08:20:11,54004,34.204624
2026/08/02@08:20:12,54005,34.192416
2026/08/02@08:20:13,54006,34.201572
2026/08/02@08:20:15,54008,34.204624
2026/08/02@08:20:16,54009,34.201572
2026/08/02@08:20:17,54010,34.218356
2026/08/02@08:20:18,54011,34.15427
2026/08/02@08:20:19,54012,34.16495
2026/08/02@08:20:20,54013,34.15122
2026/08/02@08:20:21,54014,34.19547
2026/08/02@08:20:22,54015,34.16495
2026/08/02@08:20:23,54016,34.16495
2026/08/02@08:20:24,54017,34.149692
2026/08/02@08:20:26,54019,34.17716
2026/08/02@08:20:27,54020,34.163424
2026/08/02@08:20:28,54021,34.137484
2026/08/02@08:20:29,54022,34.163424
2026/08/02@08:20:30,54023,34.178684
2026/08/02@08:20:31,54024,34.218356
2026/08/02@08:20:32,54025,34.137484
2026/08/02@08:20:33,54026,34.19547
2026/08/02@08:20:34,54027,34.178684
2026/08/02@08:20:35,54028,34.178684
2026/08/02@08:20:37,54030,34.168004
2026/08/02@08:20:38,54031,34.168004
2026/08/02@08:20:39,54032,34.192416
2026/08/02@08:20:40,54033,34.218356
2026/08/02@08:20:41,54034,34.12375
2026/08/02@08:20:42,54035,34.15122
2026/08/02@08:20:43,54036,34.219884
2026/08/02@08:20:44,54037,34.168004
2026/08/02@08:20:45,54038,34.15427
2026/08/02@08:20:46,54039,34.192416
2026/08/02@08:20:47,54040,34.15427
2026/08/02@08:20:49,54042,34.218356
2026/08/02@08:20:50,54043,34.181736
2026/08/02@08:20:51,54044,34.20615
2026/08/02@08:20:52,54045,34.20615
2026/08/02@08:20:53,54046,34.192416
2026/08/02@08:20:54,54047,34.181736
2026/08/02@08:20:55,54048,34.15427
2026/08/02@08:20:56,54049,34.178684
2026/08/02@08:20:57,54050,34.178684
2026/08/02@08:20:58,54051,34.192416
2026/08/02@08:21:00,54053,34.126804
2026/08/02@08:21:01,54054,34.17716
2026/08/02@08:21:02,54055,34.181736
2026/08/02@08:21:03,54056,34.19547
2026/08/02@08:21:04,54057,34.15427
2026/08/02@08:21:05,54058,34.15427
2026/08/02@08:21:06,54059,34.204624
2026/08/02@08:21:07,54060,34.178684
2026/08/02@08:21:08,54061,34.181736
2026/08/02@08:21:09,54062,34.178684
2026/08/02@08:21:11,54064,34.16495
2026/08/02@08:21:12,54065,34.19547
2026/08/02@08:21:13,54066,34.181736
2026/08/02@08:21:14,54067,34.15427
2026/08/02@08:21:15,54068,34.19547
2026/08/02@08:21:16,54069,34.178684
2026/08/02@08:21:17,54070,34.15427
2026/08/02@08:21:18,54071,34.233616
2026/08/02@08:21:19,54072,34.15427
2026/08/02@08:21:20,54073,34.126804
2026/08/02@08:21:22,54075,34.168004
2026/08/02@08:21:23,54076,34.142064
2026/08/02@08:21:24,54077,34.181736
2026/08/02@08:21:25,54078,34.10086
2026/08/02@08:21:26,54079,34.15427
2026/08/02@08:21:27,54080,34.178684
2026/08/02@08:21:28,54081,34.155796
2026/08/02@08:21:29,54082,34.168004
2026/08/02@08:21:30,54083,34.168004
2026/08/02@08:21:31,54084,34.140536
2026/08/02@08:21:33,54085,34.140536
2026/08/02@08:21:34,54087,34.142064
2026/08/02@08:21:35,54088,34.168004
2026/08/02@08:21:36,54089,34.15427
2026/08/02@08:21:37,54090,34.178684
2026/08/02@08:21:38,54091,34.142064
2026/08/02@08:21:39,54092,34.219884
2026/08/02@08:21:40,54093,34.181736
2026/08/02@08:21:41,54094,34.192416
2026/08/02@08:21:42,54095,34.16953
2026/08/02@08:21:44,54097,34.142064
2026/08/02@08:21:45,54098,34.155796
2026/08/02@08:21:46,54099,34.15427
2026/08/02@08:21:47,54100,34.155796
2026/08/02@08:21:48,54101,34.140536
2026/08/02@08:21:49,54102,34.15427
2026/08/02@08:21:50,54103,34.168004
2026/08/02@08:21:51,54104,34.18326
2026/08/02@08:21:52,54105,34.155796
2026/08/02@08:21:53,54106,34.168004
2026/08/02@08:21:54,54107,34.181736
2026/08/02@08:21:56,54109,34.196996
2026/08/02@08:21:57,54110,34.10086
2026/08/02@08:21:58,54111,34.140536
2026/08/02@08:21:59,54112,34.140536
2026/08/02@08:22:00,54113,34.140536
2026/08/02@08:22:01,54114,34.15427
2026/08/02@08:22:02,54115,34.099336
2026/08/02@08:22:03,54116,34.155796
2026/08/02@08:22:04,54117,34.12833
2026/08/02@08:22:05,54118,34.126804
2026/08/02@08:22:07,54120,34.142064
2026/08/02@08:22:08,54121,34.155796
2026/08/02@08:22:09,54122,34.168004
2026/08/02@08:22:10,54123,34.12833
2026/08/02@08:22:11,54124,34.168004
2026/08/02@08:22:12,54125,34.16953
2026/08/02@08:22:13,54126,34.196996
2026/08/02@08:22:14,54127,34.142064
2026/08/02@08:22:15,54128,34.142064
2026/08/02@08:22:16,54129,34.155796
2026/08/02@08:22:18,54131,34.12833
2026/08/02@08:22:19,54132,34.16953
2026/08/02@08:22:20,54133,34.142064
2026/08/02@08:22:21,54134,34.158848
2026/08/02@08:22:22,54135,34.210728
2026/08/02@08:22:23,54136,34.181736
2026/08/02@08:22:24,54137,34.142064
2026/08/02@08:22:25,54138,34.155796
2026/08/02@08:22:26,54139,34.114592
2026/08/02@08:22:27,54140,34.155796
2026/08/02@08:22:29,54142,34.181736
2026/08/02@08:22:30,54143,34.1313832
2026/08/02@08:22:31,54144,34.155796
2026/08/02@08:22:32,54145,34.142064
2026/08/02@08:22:33,54146,34.140536
2026/08/02@08:22:34,54147,34.126804
2026/08/02@08:22:35,54148,34.158848
2026/08/02@08:22:36,54149,34.196996
2026/08/02@08:22:37,54150,34.126804
2026/08/02@08:22:38,54151,34.15427
2026/08/02@08:22:40,54153,34.196996
2026/08/02@08:22:41,54154,34.1313832
2026/08/02@08:22:42,54155,34.12833
2026/08/02@08:22:43,54156,34.196996
2026/08/02@08:22:44,54157,34.196996
2026/08/02@08:22:45,54158,34.142064
2026/08/02@08:22:46,54159,34.196996
2026/08/02@08:22:47,54160,34.155796
2026/08/02@08:22:48,54161,34.16953
2026/08/02@08:22:49,54162,34.168004
2026/08/02@08:22:50,54163,34.18326
2026/08/02@08:22:52,54165,34.114592
2026/08/02@08:22:53,54166,34.142064
2026/08/02@08:22:54,54167,34.181736
2026/08/02@08:22:55,54168,34.114592
2026/08/02@08:22:56,54169,34.15427
2026/08/02@08:22:57,54170,34.155796
2026/08/02@08:22:58,54171,34.145116
2026/08/02@08:22:59,54172,34.200048
2026/08/02@08:23:00,54173,34.16953
2026/08/02@08:23:01,54174,34.16953
2026/08/02@08:23:03,54176,34.155796
2026/08/02@08:23:04,54177,34.181736
2026/08/02@08:23:05,54178,34.12833
2026/08/02@08:23:06,54179,34.18326
2026/08/02@08:23:07,54180,34.142064
2026/08/02@08:23:08,54181,34.114592
2026/08/02@08:23:09,54182,34.18326
2026/08/02@08:23:10,54183,34.186312
2026/08/02@08:23:11,54184,34.16953
2026/08/02@08:23:12,54185,34.158848
2026/08/02@08:23:14,54187,34.145116
2026/08/02@08:23:15,54188,34.16953
2026/08/02@08:23:16,54189,34.142064
2026/08/02@08:23:17,54190,34.12833
2026/08/02@08:23:18,54191,34.155796
2026/08/02@08:23:19,54192,34.210728
2026/08/02@08:23:20,54193,34.200048
2026/08/02@08:23:21,54194,34.186312
2026/08/02@08:23:22,54195,34.16953
2026/08/02@08:23:23,54196,34.114592
2026/08/02@08:23:25,54198,34.142064
2026/08/02@08:23:26,54199,34.145116
2026/08/02@08:23:27,54200,34.103912
2026/08/02@08:23:28,54201,34.16953
2026/08/02@08:23:29,54202,34.117644
2026/08/02@08:23:30,54203,34.16953
2026/08/02@08:23:31,54204,34.145116
2026/08/02@08:23:32,54205,34.1313832
2026/08/02@08:23:33,54206,34.16953
2026/08/02@08:23:34,54207,34.160372
2026/08/02@08:23:36,54208,34.160372
2026/08/02@08:23:37,54210,34.1313832
2026/08/02@08:23:38,54211,34.14664
2026/08/02@08:23:39,54212,34.145116
2026/08/02@08:23:40,54213,34.142064
2026/08/02@08:23:41,54214,34.1313832
2026/08/02@08:23:42,54215,34.186312
2026/08/02@08:23:43,54216,34.145116
2026/08/02@08:23:44,54217,34.132908
2026/08/02@08:23:45,54218,34.142064
2026/08/02@08:23:46,54219,34.18326
2026/08/02@08:23:48,54221,34.117644
2026/08/02@08:23:49,54222,34.145116
2026/08/02@08:23:50,54223,34.142064
2026/08/02@08:23:51,54224,34.132908
2026/08/02@08:23:52,54225,34.10544
2026/08/02@08:23:53,54226,34.1313832
2026/08/02@08:23:54,54227,34.142064
2026/08/02@08:23:55,54228,34.200048
2026/08/02@08:23:56,54229,34.10544
2026/08/02@08:23:57,54230,34.10544
2026/08/02@08:23:59,54232,34.14664
2026/08/02@08:24:00,54233,34.09018
2026/08/02@08:24:01,54234,34.117644
2026/08/02@08:24:02,54235,34.10544
2026/08/02@08:24:03,54236,34.160372
2026/08/02@08:24:04,54237,34.186312
2026/08/02@08:24:05,54238,34.11917
2026/08/02@08:24:06,54239,34.14664
2026/08/02@08:24:07,54240,34.17258
2026/08/02@08:24:08,54241,34.132908
2026/08/02@08:24:10,54243,34.160372
2026/08/02@08:24:11,54244,34.160372
2026/08/02@08:24:12,54245,34.1313832
2026/08/02@08:24:13,54246,34.1313832
2026/08/02@08:24:14,54247,34.09018
2026/08/02@08:24:15,54248,34.145116
2026/08/02@08:24:16,54249,34.132908
2026/08/02@08:24:17,54250,34.1313832
2026/08/02@08:24:18,54251,34.160372
2026/08/02@08:24:19,54252,34.132908
2026/08/02@08:24:21,54254,34.117644
2026/08/02@08:24:22,54255,34.117644
2026/08/02@08:24:23,54256,34.1313832
2026/08/02@08:24:24,54257,34.091704
2026/08/02@08:24:25,54258,34.14664
2026/08/02@08:24:26,54259,34.132908
2026/08/02@08:24:27,54260,34.132908
2026/08/02@08:24:28,54261,34.1313832
2026/08/02@08:24:29,54262,34.17258
2026/08/02@08:24:30,54263,34.14664
2026/08/02@08:24:32,54265,34.132908
2026/08/02@08:24:33,54266,34.14664
2026/08/02@08:24:34,54267,34.10544
2026/08/02@08:24:35,54268,34.163424
2026/08/02@08:24:36,54269,34.117644
2026/08/02@08:24:37,54270,34.14664
2026/08/02@08:24:38,54271,34.14664
2026/08/02@08:24:39,54272,34.117644
2026/08/02@08:24:40,54273,34.076448
2026/08/02@08:24:41,54274,34.11917
2026/08/02@08:24:42,54275,34.149692
2026/08/02@08:24:44,54277,34.1313832
2026/08/02@08:24:45,54278,34.132908
2026/08/02@08:24:46,54279,34.11917
2026/08/02@08:24:47,54280,34.117644
2026/08/02@08:24:48,54281,34.13596
2026/08/02@08:24:49,54282,34.05966
2026/08/02@08:24:50,54283,34.091704
2026/08/02@08:24:51,54284,34.10849
2026/08/02@08:24:52,54285,34.11917
2026/08/02@08:24:53,54286,34.132908
2026/08/02@08:24:55,54288,34.091704
2026/08/02@08:24:56,54289,34.163424
2026/08/02@08:24:57,54290,34.117644
2026/08/02@08:24:58,54291,34.091704
2026/08/02@08:24:59,54292,34.174108
2026/08/02@08:25:00,54293,34.132908
2026/08/02@08:25:01,54294,34.14664
2026/08/02@08:25:02,54295,34.11917
2026/08/02@08:25:03,54296,34.091704
2026/08/02@08:25:04,54297,34.10544
2026/08/02@08:25:06,54299,34.10849
2026/08/02@08:25:07,54300,34.132908
2026/08/02@08:25:08,54301,34.132908
2026/08/02@08:25:09,54302,34.163424
2026/08/02@08:25:10,54303,34.077972
2026/08/02@08:25:11,54304,34.11917
2026/08/02@08:25:12,54305,34.11917
2026/08/02@08:25:13,54306,34.11917
2026/08/02@08:25:14,54307,34.122224
2026/08/02@08:25:15,54308,34.10849
2026/08/02@08:25:17,54310,34.110016
2026/08/02@08:25:18,54311,34.10544
2026/08/02@08:25:19,54312,34.122224
2026/08/02@08:25:20,54313,34.13596
2026/08/02@08:25:21,54314,34.132908
2026/08/02@08:25:22,54315,34.122224
2026/08/02@08:25:23,54316,34.091704
2026/08/02@08:25:24,54317,34.132908
2026/08/02@08:25:25,54318,34.122224
2026/08/02@08:25:26,54319,34.174108
2026/08/02@08:25:27,54320,34.13596
2026/08/02@08:25:29,54322,34.122224
2026/08/02@08:25:30,54323,34.117644
2026/08/02@08:25:31,54324,34.14664
2026/08/02@08:25:32,54325,34.163424
2026/08/02@08:25:33,54326,34.149692
2026/08/02@08:25:34,54327,34.077972
2026/08/02@08:25:35,54328,34.091704
2026/08/02@08:25:36,54329,34.13596
2026/08/02@08:25:37,54330,34.077972
2026/08/02@08:25:38,54331,34.10849
2026/08/02@08:25:40,54333,34.091704
2026/08/02@08:25:41,54334,34.13596
2026/08/02@08:25:42,54335,34.122224
2026/08/02@08:25:43,54336,34.11917
2026/08/02@08:25:44,54337,34.13596
2026/08/02@08:25:45,54338,34.11917
2026/08/02@08:25:46,54339,34.11917
2026/08/02@08:25:47,54340,34.122224
2026/08/02@08:25:48,54341,34.081024
2026/08/02@08:25:49,54342,34.077972
2026/08/02@08:25:51,54344,34.10849
2026/08/02@08:25:52,54345,34.122224
2026/08/02@08:25:53,54346,34.122224
2026/08/02@08:25:54,54347,34.04593
2026/08/02@08:25:55,54348,33.807888
2026/08/02@08:25:56,54349,33.597312
2026/08/02@08:25:57,54350,33.389792
2026/08/02@08:25:58,54351,33.10292
2026/08/02@08:25:59,54352,33.000688
2026/08/02@08:26:00,54353,32.968644
2026/08/02@08:26:02,54355,32.89235
2026/08/02@08:26:03,54356,32.803844
2026/08/02@08:26:04,54357,32.72755
2026/08/02@08:26:05,54358,32.66804
2026/08/02@08:26:06,54359,32.69856
2026/08/02@08:26:07,54360,32.684824
2026/08/02@08:26:08,54361,32.726024
2026/08/02@08:26:09,54362,32.759594
2026/08/02@08:26:10,54363,32.87709
2026/08/02@08:26:11,54364,32.95186
2026/08/02@08:26:12,54365,32.933548
2026/08/02@08:26:14,54367,33.037308
2026/08/02@08:26:15,54368,33.096816
2026/08/02@08:26:16,54369,33.080032
2026/08/02@08:26:17,54370,33.18532
2026/08/02@08:26:18,54371,33.18532
2026/08/02@08:26:19,54372,33.247884
2026/08/02@08:26:20,54373,33.276876
2026/08/02@08:26:21,54374,33.377588
2026/08/02@08:26:22,54375,33.362324
2026/08/02@08:26:23,54376,33.36385
2026/08/02@08:26:25,54378,33.423364
2026/08/02@08:26:26,54379,33.482872
2026/08/02@08:26:27,54380,33.437096
2026/08/02@08:26:28,54381,33.496604
2026/08/02@08:26:29,54382,33.45083
2026/08/02@08:26:30,54383,33.527124
2026/08/02@08:26:31,54384,33.54238
2026/08/02@08:26:32,54385,33.54238
2026/08/02@08:26:33,54386,33.51339
2026/08/02@08:26:34,54387,33.588156
2026/08/02@08:26:36,54389,33.574424
2026/08/02@08:26:37,54390,33.588156
2026/08/02@08:26:38,54391,33.618676
2026/08/02@08:26:39,54392,33.664456
2026/08/02@08:26:40,54393,33.650724
2026/08/02@08:26:41,54394,33.664456
2026/08/02@08:26:42,54395,33.69192
2026/08/02@08:26:43,54396,33.66598
2026/08/02@08:26:44,54397,33.693448
2026/08/02@08:26:45,54398,33.693448
2026/08/02@08:26:47,54400,33.6965
2026/08/02@08:26:48,54401,33.693448
2026/08/02@08:26:49,54402,33.693448
2026/08/02@08:26:50,54403,33.6202
2026/08/02@08:26:51,54404,33.66598
2026/08/02@08:26:52,54405,33.70718
2026/08/02@08:26:53,54406,33.664456
2026/08/02@08:26:54,54407,33.71023
2026/08/02@08:26:55,54408,33.67819
2026/08/02@08:26:56,54409,33.67819
2026/08/02@08:26:57,54410,33.72549
2026/08/02@08:26:59,54412,33.752956
2026/08/02@08:27:00,54413,33.76974
2026/08/02@08:27:01,54414,33.723964
2026/08/02@08:27:02,54415,33.797208
2026/08/02@08:27:03,54416,33.812464
2026/08/02@08:27:04,54417,33.82925
2026/08/02@08:27:05,54418,33.830776
2026/08/02@08:27:06,54419,33.84451
2026/08/02@08:27:07,54420,33.801784
2026/08/02@08:27:08,54421,33.82925
2026/08/02@08:27:10,54423,33.87503
2026/08/02@08:27:11,54424,33.84451
2026/08/02@08:27:12,54425,33.82925
2026/08/02@08:27:13,54426,33.87503
2026/08/02@08:27:14,54427,33.830776
2026/08/02@08:27:15,54428,33.871976
2026/08/02@08:27:16,54429,33.917756
2026/08/02@08:27:17,54430,33.902496
2026/08/02@08:27:18,54431,33.87503
2026/08/02@08:27:19,54432,33.9070752
2026/08/02@08:27:21,54434,33.920808
2026/08/02@08:27:22,54435,33.904024
2026/08/02@08:27:23,54436,33.87503
2026/08/02@08:27:24,54437,33.920808
2026/08/02@08:27:25,54438,33.8582432
2026/08/02@08:27:26,54439,33.87503
2026/08/02@08:27:27,54440,33.861292
2026/08/02@08:27:28,54441,33.861292
2026/08/02@08:27:29,54442,33.89029
2026/08/02@08:27:30,54443,33.89029
2026/08/02@08:27:32,54445,33.96353
2026/08/02@08:27:33,54446,33.7834736
2026/08/02@08:27:34,54447,33.650724
2026/08/02@08:27:35,54448,33.41268
2026/08/02@08:27:36,54449,33.295184
2026/08/02@08:27:37,54450,33.26772
2026/08/02@08:27:38,54451,33.37148
2026/08/02@08:27:39,54452,33.403528
2026/08/02@08:27:40,54453,33.432518
2026/08/02@08:27:41,54454,33.50576
2026/08/02@08:27:42,54455,33.536276
2026/08/02@08:27:44,54457,33.59121
2026/08/02@08:27:45,54458,33.6553
2026/08/02@08:27:46,54459,33.679716
2026/08/02@08:27:47,54460,33.72549
2026/08/02@08:27:48,54461,33.728544
2026/08/02@08:27:49,54462,33.679716
2026/08/02@08:27:50,54463,33.728544
2026/08/02@08:27:51,54464,33.785
2026/08/02@08:27:52,54465,33.7834736
2026/08/02@08:27:53,54466,33.842984
2026/08/02@08:27:55,54468,33.84451
2026/08/02@08:27:56,54469,33.801784
2026/08/02@08:27:57,54470,33.833828
2026/08/02@08:27:58,54471,33.84451
2026/08/02@08:27:59,54472,33.87503
2026/08/02@08:28:00,54473,33.902496
2026/08/02@08:28:01,54474,33.89334
2026/08/02@08:28:02,54475,33.817044
2026/08/02@08:28:03,54476,33.920808
2026/08/02@08:28:04,54477,33.902496
2026/08/02@08:28:06,54479,33.87503
2026/08/02@08:28:07,54480,33.922332
2026/08/02@08:28:08,54481,33.917756
2026/08/02@08:28:09,54482,33.93454
2026/08/02@08:28:10,54483,33.876556
2026/08/02@08:28:11,54484,33.948272
2026/08/02@08:28:12,54485,33.904024
2026/08/02@08:28:13,54486,33.948272
2026/08/02@08:28:14,54487,33.93454
2026/08/02@08:28:15,54488,33.96353
2026/08/02@08:28:17,54490,33.980316
2026/08/02@08:28:18,54491,33.93454
2026/08/02@08:28:19,54492,33.948272
2026/08/02@08:28:20,54493,33.936064
2026/08/02@08:28:21,54494,33.9818432
2026/08/02@08:28:22,54495,33.936064
2026/08/02@08:28:23,54496,33.995576
2026/08/02@08:28:24,54497,33.980316
2026/08/02@08:28:25,54498,33.89334
2026/08/02@08:28:26,54499,33.995576
2026/08/02@08:28:27,54500,33.948272
2026/08/02@08:28:29,54502,34.026092
2026/08/02@08:28:30,54503,33.9498
2026/08/02@08:28:31,54504,33.995576
2026/08/02@08:28:32,54505,33.95285
2026/08/02@08:28:33,54506,33.995576
2026/08/02@08:28:34,54507,33.998628
2026/08/02@08:28:35,54508,33.96353
2026/08/02@08:28:36,54509,33.9498
2026/08/02@08:28:37,54510,34.009308
2026/08/02@08:28:38,54511,33.939116
2026/08/02@08:28:40,54513,33.9818432
2026/08/02@08:28:41,54514,33.9818432
2026/08/02@08:28:42,54515,33.995576
2026/08/02@08:28:43,54516,34.026092
2026/08/02@08:28:44,54517,33.8582432
2026/08/02@08:28:45,54518,33.669032
2026/08/02@08:28:46,54519,33.519492
2026/08/02@08:28:47,54520,33.41726
2026/08/02@08:28:48,54521,33.357748
2026/08/02@08:28:49,54522,33.405052
2026/08/02@08:28:51,54524,33.463036
2026/08/02@08:28:52,54525,33.56832
2026/08/02@08:28:53,54526,33.537804
2026/08/02@08:28:54,54527,33.56832
2026/08/02@08:28:55,54528,33.597312
2026/08/02@08:28:56,54529,33.6553
2026/08/02@08:28:57,54530,33.67056
2026/08/02@08:28:58,54531,33.711756
2026/08/02@08:28:59,54532,33.711756
2026/08/02@08:29:00,54533,33.711756
2026/08/02@08:29:01,54534,33.77432
2026/08/02@08:29:03,54536,33.73007
2026/08/02@08:29:04,54537,33.77432
2026/08/02@08:29:05,54538,33.817044
2026/08/02@08:29:06,54539,33.84756
2026/08/02@08:29:07,54540,33.817044
2026/08/02@08:29:08,54541,33.861292
2026/08/02@08:29:09,54542,33.84451
2026/08/02@08:29:10,54543,33.833828
2026/08/02@08:29:11,54544,33.87961
2026/08/02@08:29:12,54545,33.84756
2026/08/02@08:29:14,54547,33.84451
2026/08/02@08:29:15,54548,33.84756
2026/08/02@08:29:16,54549,33.861292
2026/08/02@08:29:17,54550,33.904024
2026/08/02@08:29:18,54551,33.904024
2026/08/02@08:29:19,54552,33.86282
2026/08/02@08:29:20,54553,33.849088
2026/08/02@08:29:21,54554,33.920808
2026/08/02@08:29:22,54555,33.89029
2026/08/02@08:29:23,54556,33.9070752
2026/08/02@08:29:25,54558,33.9070752
2026/08/02@08:29:26,54559,33.922332
2026/08/02@08:29:27,54560,33.948272
2026/08/02@08:29:28,54561,33.9086
2026/08/02@08:29:29,54562,33.95285
2026/08/02@08:29:30,54563,33.8811336
2026/08/02@08:29:31,54564,33.936064
2026/08/02@08:29:32,54565,33.922332
2026/08/02@08:29:33,54566,33.939116
2026/08/02@08:29:34,54567,33.936064
2026/08/02@08:29:36,54569,33.939116
2026/08/02@08:29:37,54570,33.966584
2026/08/02@08:29:38,54571,33.925384
2026/08/02@08:29:39,54572,33.96811
2026/08/02@08:29:40,54573,34.000152
2026/08/02@08:29:41,54574,33.966584
2026/08/02@08:29:42,54575,33.9818432
