datetime,elapsed_s,pressure_hpa,Elevation_m
2026/04/02@15:05:38,37508,968.60584,22595.166666666668
2026/04/02@15:05:39,37509,968.6216,22563.0
2026/04/02@15:05:40,37510,968.59592,22530.833333333332
2026/04/02@15:05:41,37511,968.614464,22498.666666666668
2026/04/02@15:05:42,37512,968.61208,22466.5
2026/04/02@15:05:43,37513,968.6181,22434.333333333332
2026/04/02@15:05:44,37514,968.61584,22402.166666666668
2026/04/02@15:05:46,37516,968.5899,22337.833333333332
2026/04/02@15:05:47,37517,968.5726,22305.666666666668
2026/04/02@15:05:48,37518,968.5899,22273.5
2026/04/02@15:05:49,37519,968.6019,22241.333333333332
2026/04/02@15:05:50,37520,968.6156,22209.166666666668
2026/04/02@15:05:51,37521,968.609536,22177.0
2026/04/02@15:05:52,37522,968.6008,22144.833333333332
2026/04/02@15:05:53,37523,968.6156,22112.666666666668
2026/04/02@15:05:54,37524,968.6022,22080.5
2026/04/02@15:05:55,37525,968.6083,22048.333333333332
2026/04/02@15:05:56,37526,968.5698,22016.166666666668
2026/04/02@15:05:57,37527,968.617,21984.0
2026/04/02@15:05:59,37529,968.5846,21919.666666666668
2026/04/02@15:06:00,37530,968.5957,21887.5
2026/04/02@15:06:01,37531,968.59452,21855.333333333332
2026/04/02@15:06:02,37532,968.62192,21823.166666666668
2026/04/02@15:06:03,37533,968.6019,21791.0
2026/04/02@15:06:04,37534,968.603,21762.548387096773
2026/04/02@15:06:05,37535,968.586,21734.09677419355
2026/04/02@15:06:06,37536,968.59592,21705.645161290322
2026/04/02@15:06:07,37537,968.6193,21677.1935483871
2026/04/02@15:06:08,37538,968.6082,21648.74193548387
2026/04/02@15:06:09,37539,968.6354,21620.290322580644
2026/04/02@15:06:10,37540,968.6217,21591.83870967742
2026/04/02@15:06:12,37542,968.5734,21534.935483870966
2026/04/02@15:06:13,37543,968.59452,21506.483870967742
2026/04/02@15:06:14,37544,968.5787,21478.032258064515
2026/04/02@15:06:15,37545,968.58968,21449.58064516129
2026/04/02@15:06:16,37546,968.5772,21421.129032258064
2026/04/02@15:06:17,37547,968.6154,21392.677419354837
2026/04/02@15:06:18,37548,968.5896,21364.225806451614
2026/04/02@15:06:19,37549,968.58328,21335.774193548386
2026/04/02@15:06:20,37550,968.574768,21307.322580645163
2026/04/02@15:06:21,37551,968.5822,21278.870967741936
2026/04/02@15:06:22,37552,968.59816,21250.41935483871
2026/04/02@15:06:23,37553,968.5734,21221.967741935485
2026/04/02@15:06:25,37555,968.604432,21165.06451612903
2026/04/02@15:06:26,37556,968.58824,21136.612903225807
2026/04/02@15:06:27,37557,968.58824,21108.16129032258
2026/04/02@15:06:28,37558,968.59064,21079.709677419356
2026/04/02@15:06:29,37559,968.5748,21051.25806451613
2026/04/02@15:06:30,37560,968.5834,21022.8064516129
2026/04/02@15:06:31,37561,968.6316,20994.354838709678
2026/04/02@15:06:32,37562,968.60048,20965.90322580645
2026/04/02@15:06:33,37563,968.58684,20937.451612903227
2026/04/02@15:06:34,37564,968.6141,20909.0
2026/04/02@15:06:35,37565,968.5932,20881.41935483871
2026/04/02@15:06:36,37566,968.552368,20853.83870967742
2026/04/02@15:06:38,37568,968.5783,20798.677419354837
2026/04/02@15:06:39,37569,968.58684,20771.09677419355
2026/04/02@15:06:40,37570,968.6118,20743.516129032258
2026/04/02@15:06:41,37571,968.5672,20715.935483870966
2026/04/02@15:06:42,37572,968.58684,20688.354838709678
2026/04/02@15:06:43,37573,968.5782,20660.774193548386
2026/04/02@15:06:44,37574,968.55024,20633.1935483871
2026/04/02@15:06:45,37575,968.59184,20605.612903225807
2026/04/02@15:06:46,37576,968.6143,20578.032258064515
2026/04/02@15:06:47,37577,968.597936,20550.451612903227
2026/04/02@15:06:48,37578,968.59576,20522.870967741936
2026/04/02@15:06:49,37579,968.582032,20495.290322580644
2026/04/02@15:06:51,37581,968.60916,20440.129032258064
2026/04/02@15:06:52,37582,968.594368,20412.548387096773
2026/04/02@15:06:53,37583,968.6103,20384.967741935485
2026/04/02@15:06:54,37584,968.5782,20357.387096774193
2026/04/02@15:06:55,37585,968.597936,20329.8064516129
2026/04/02@15:06:56,37586,968.5993,20302.225806451614
2026/04/02@15:06:57,37587,968.6093,20274.645161290322
2026/04/02@15:06:58,37588,968.60424,20247.06451612903
2026/04/02@15:06:59,37589,968.586,20219.483870967742
2026/04/02@15:07:00,37590,968.54868,20191.90322580645
2026/04/02@15:07:01,37591,968.6029,20164.322580645163
2026/04/02@15:07:02,37592,968.56632,20136.74193548387
2026/04/02@15:07:04,37594,968.586,20081.58064516129
2026/04/02@15:07:05,37595,968.564736,20054.0
2026/04/02@15:07:06,37596,968.587,20027.166666666668
2026/04/02@15:07:07,37597,968.59688,20000.333333333332
2026/04/02@15:07:08,37598,968.5845,19973.5
2026/04/02@15:07:09,37599,968.56104,19946.666666666668
2026/04/02@15:07:10,37600,968.5499,19919.833333333332
2026/04/02@15:07:11,37601,968.54616,19893.0
2026/04/02@15:07:12,37602,968.56,19866.166666666668
2026/04/02@15:07:13,37603,968.564736,19839.333333333332
2026/04/02@15:07:14,37604,968.5807,19812.5
2026/04/02@15:07:15,37605,968.5759,19785.666666666668
2026/04/02@15:07:17,37607,968.58684,19732.0
2026/04/02@15:07:18,37608,968.578368,19705.166666666668
2026/04/02@15:07:19,37609,968.5682,19678.333333333332
2026/04/02@15:07:20,37610,968.58308,19651.5
2026/04/02@15:07:21,37611,968.592832,19624.666666666668
2026/04/02@15:07:22,37612,968.58308,19597.833333333332
2026/04/02@15:07:23,37613,968.55468,19571.0
2026/04/02@15:07:24,37614,968.5795,19544.166666666668
2026/04/02@15:07:25,37615,968.57084,19517.333333333332
2026/04/02@15:07:26,37616,968.60048,19490.5
2026/04/02@15:07:27,37617,968.5682,19463.666666666668
2026/04/02@15:07:28,37618,968.577,19436.833333333332
2026/04/02@15:07:30,37620,968.6016,19383.166666666668
2026/04/02@15:07:31,37621,968.5611,19356.333333333332
2026/04/02@15:07:32,37622,968.566032,19329.5
2026/04/02@15:07:33,37623,968.598,19302.666666666668
2026/04/02@15:07:34,37624,968.5955,19275.833333333332
2026/04/02@15:07:35,37625,968.5943,19249.0
2026/04/02@15:07:36,37626,968.5845,19225.09677419355
2026/04/02@15:07:37,37627,968.557,19201.1935483871
2026/04/02@15:07:38,37628,968.5472,19177.290322580644
2026/04/02@15:07:39,37629,968.592832,19153.387096774193
2026/04/02@15:07:40,37630,968.58184,19129.483870967742
2026/04/02@15:07:41,37631,968.5795,19105.58064516129
2026/04/02@15:07:43,37633,968.59064,19057.774193548386
2026/04/02@15:07:44,37634,968.5549,19033.870967741936
2026/04/02@15:07:45,37635,968.594368,19009.967741935485
2026/04/02@15:07:46,37636,968.5758,18986.064516129034
2026/04/02@15:07:47,37637,968.58308,18962.16129032258
2026/04/02@15:07:48,37638,968.5734,18938.25806451613
2026/04/02@15:07:49,37639,968.589264,18914.354838709678
2026/04/02@15:07:50,37640,968.57584,18890.451612903227
2026/04/02@15:07:51,37641,968.5472,18866.548387096773
2026/04/02@15:07:52,37642,968.59176,18842.645161290322
2026/04/02@15:07:53,37643,968.572,18818.74193548387
2026/04/02@15:07:54,37644,968.58684,18794.83870967742
2026/04/02@15:07:56,37646,968.5364,18747.032258064515
2026/04/02@15:07:57,37647,968.56088,18723.129032258064
2026/04/02@15:07:58,37648,968.5745,18699.225806451614
2026/04/02@15:07:59,37649,968.5438,18675.322580645163
2026/04/02@15:08:00,37650,968.56448,18651.41935483871
2026/04/02@15:08:01,37651,968.55616,18627.516129032258
2026/04/02@15:08:02,37652,968.5768,18603.612903225807
2026/04/02@15:08:03,37653,968.5486,18579.709677419356
2026/04/02@15:08:04,37654,968.5586,18555.8064516129
2026/04/02@15:08:05,37655,968.5511,18531.90322580645
2026/04/02@15:08:06,37656,968.5696,18508.0
2026/04/02@15:08:07,37657,968.55616,18484.366666666665
2026/04/02@15:08:09,37659,968.53268,18437.1
2026/04/02@15:08:10,37660,968.59672,18413.466666666667
2026/04/02@15:08:11,37661,968.5535,18389.833333333332
2026/04/02@15:08:12,37662,968.5547,18366.2
2026/04/02@15:08:13,37663,968.56584,18342.566666666666
2026/04/02@15:08:14,37664,968.53736,18318.933333333334
2026/04/02@15:08:15,37665,968.568368,18295.3
2026/04/02@15:08:16,37666,968.5215,18271.666666666668
2026/04/02@15:08:17,37667,968.5609,18248.033333333333
2026/04/02@15:08:18,37668,968.5413,18224.4
2026/04/02@15:08:19,37669,968.5547,18200.766666666666
2026/04/02@15:08:20,37670,968.5757,18177.133333333335
2026/04/02@15:08:22,37672,968.57544,18129.866666666665
2026/04/02@15:08:23,37673,968.5744,18106.233333333334
2026/04/02@15:08:24,37674,968.54732,18082.6
2026/04/02@15:08:25,37675,968.5719,18058.966666666667
2026/04/02@15:08:26,37676,968.5472,18035.333333333332
2026/04/02@15:08:27,37677,968.5547,18011.7
2026/04/02@15:08:28,37678,968.5412,17988.066666666666
2026/04/02@15:08:29,37679,968.562,17964.433333333334
2026/04/02@15:08:30,37680,968.5856,17940.8
2026/04/02@15:08:31,37681,968.5619,17917.166666666668
2026/04/02@15:08:32,37682,968.53736,17893.533333333333
2026/04/02@15:08:33,37683,968.5385,17869.9
2026/04/02@15:08:35,37685,968.5631,17822.633333333335
2026/04/02@15:08:36,37686,968.56448,17799.0
2026/04/02@15:08:37,37687,968.56196,17777.83870967742
2026/04/02@15:08:38,37688,968.5609,17756.677419354837
2026/04/02@15:08:39,37689,968.54616,17735.516129032258
2026/04/02@15:08:40,37690,968.57052,17714.354838709678
2026/04/02@15:08:41,37691,968.5533,17693.1935483871
2026/04/02@15:08:42,37692,968.5582,17672.032258064515
2026/04/02@15:08:43,37693,968.56308,17650.870967741936
2026/04/02@15:08:44,37694,968.5767,17629.709677419356
2026/04/02@15:08:45,37695,968.557,17608.548387096773
2026/04/02@15:08:46,37696,968.54948,17587.387096774193
2026/04/02@15:08:48,37698,968.551,17545.064516129034
2026/04/02@15:08:49,37699,968.5806,17523.90322580645
2026/04/02@15:08:50,37700,968.5262,17502.74193548387
2026/04/02@15:08:51,37701,968.4991,17481.58064516129
2026/04/02@15:08:52,37702,968.5793,17460.41935483871
2026/04/02@15:08:53,37703,968.5594,17439.25806451613
2026/04/02@15:08:54,37704,968.5828,17418.09677419355
2026/04/02@15:08:55,37705,968.5793,17396.935483870966
2026/04/02@15:08:56,37706,968.5412,17375.774193548386
2026/04/02@15:08:57,37707,968.5719,17354.612903225807
2026/04/02@15:08:58,37708,968.5583,17333.451612903227
2026/04/02@15:08:59,37709,968.5273,17312.290322580644
2026/04/02@15:09:01,37710,968.54084,17269.967741935485
2026/04/02@15:09:02,37712,968.5176,17248.8064516129
2026/04/02@15:09:03,37713,968.554432,17227.645161290322
2026/04/02@15:09:04,37714,968.5371,17206.483870967742
2026/04/02@15:09:05,37715,968.5137,17185.322580645163
2026/04/02@15:09:06,37716,968.5681,17164.16129032258
2026/04/02@15:09:07,37717,968.54848,17143.0
2026/04/02@15:09:08,37718,968.5251,17122.16129032258
2026/04/02@15:09:09,37719,968.54092,17101.322580645163
2026/04/02@15:09:10,37720,968.5335,17080.483870967742
2026/04/02@15:09:11,37721,968.535,17059.645161290322
2026/04/02@15:09:12,37722,968.5223,17038.8064516129
2026/04/02@15:09:13,37723,968.547264,17017.967741935485
2026/04/02@15:09:15,37725,968.5149,16976.290322580644
2026/04/02@15:09:16,37726,968.545968,16955.451612903227
2026/04/02@15:09:17,37727,968.52984,16934.612903225807
2026/04/02@15:09:18,37728,968.54848,16913.774193548386
2026/04/02@15:09:19,37729,968.5719,16892.935483870966
2026/04/02@15:09:20,37730,968.54708,16872.09677419355
2026/04/02@15:09:21,37731,968.59392,16851.25806451613
2026/04/02@15:09:22,37732,968.544464,16830.41935483871
2026/04/02@15:09:23,37733,968.5312,16809.58064516129
2026/04/02@15:09:24,37734,968.5569,16788.74193548387
2026/04/02@15:09:25,37735,968.5372,16767.90322580645
2026/04/02@15:09:26,37736,968.5558,16747.064516129034
2026/04/02@15:09:28,37738,968.5408,16705.387096774193
2026/04/02@15:09:29,37739,968.5642,16684.548387096773
2026/04/02@15:09:30,37740,968.5531,16663.709677419356
2026/04/02@15:09:31,37741,968.5457,16642.870967741936
2026/04/02@15:09:32,37742,968.52732,16622.032258064515
2026/04/02@15:09:33,37743,968.5482,16601.1935483871
2026/04/02@15:09:34,37744,968.54948,16580.354838709678
2026/04/02@15:09:35,37745,968.569136,16559.516129032258
2026/04/02@15:09:36,37746,968.5667,16538.677419354837
2026/04/02@15:09:37,37747,968.5284,16517.83870967742
2026/04/02@15:09:38,37748,968.58264,16497.0
2026/04/02@15:09:39,37749,968.5558,16476.333333333332
2026/04/02@15:09:41,37751,968.558,16435.0
2026/04/02@15:09:42,37752,968.5765,16414.333333333332
2026/04/02@15:09:43,37753,968.56176,16393.666666666668
2026/04/02@15:09:44,37754,968.5655,16373.0
2026/04/02@15:09:45,37755,968.58024,16352.333333333334
2026/04/02@15:09:46,37756,968.53704,16331.666666666666
2026/04/02@15:09:47,37757,968.549568,16311.0
2026/04/02@15:09:48,37758,968.5519,16290.333333333334
2026/04/02@15:09:49,37759,968.56056,16269.666666666666
2026/04/02@15:09:50,37760,968.531,16249.0
2026/04/02@15:09:51,37761,968.55096,16228.333333333334
2026/04/02@15:09:52,37762,968.5544,16207.666666666666
2026/04/02@15:09:54,37764,968.5396,16166.333333333334
2026/04/02@15:09:55,37765,968.5173,16145.666666666666
2026/04/02@15:09:56,37766,968.56056,16125.0
2026/04/02@15:09:57,37767,968.53464,16104.333333333334
2026/04/02@15:09:58,37768,968.5469,16083.666666666666
2026/04/02@15:09:59,37769,968.5678,16063.0
2026/04/02@15:10:00,37770,968.52816,16042.333333333334
2026/04/02@15:10:01,37771,968.575536,16021.666666666666
2026/04/02@15:10:02,37772,968.5593,16001.0
2026/04/02@15:10:03,37773,968.5298,15980.333333333334
2026/04/02@15:10:04,37774,968.5396,15959.666666666666
2026/04/02@15:10:05,37775,968.52816,15939.0
2026/04/02@15:10:07,37777,968.5528,15897.666666666666
2026/04/02@15:10:08,37778,968.5359,15877.0
2026/04/02@15:10:09,37779,968.56056,15858.58064516129
2026/04/02@15:10:10,37780,968.53096,15840.161290322581
2026/04/02@15:10:11,37781,968.55668,15821.741935483871
2026/04/02@15:10:12,37782,968.53452,15803.322580645161
2026/04/02@15:10:13,37783,968.5528,15784.90322580645
2026/04/02@15:10:14,37784,968.5492,15766.483870967742
2026/04/02@15:10:15,37785,968.5655,15748.064516129032
2026/04/02@15:10:16,37786,968.5419,15729.645161290322
2026/04/02@15:10:17,37787,968.5764,15711.225806451614
2026/04/02@15:10:18,37788,968.52708,15692.806451612903
2026/04/02@15:10:20,37790,968.54296,15655.967741935485
2026/04/02@15:10:21,37791,968.50492,15637.548387096775
2026/04/02@15:10:22,37792,968.5492,15619.129032258064
2026/04/02@15:10:23,37793,968.5098,15600.709677419354
2026/04/02@15:10:24,37794,968.53932,15582.290322580646
2026/04/02@15:10:25,37795,968.5408,15563.870967741936
2026/04/02@15:10:26,37796,968.54068,15545.451612903225
2026/04/02@15:10:27,37797,968.52952,15527.032258064517
2026/04/02@15:10:28,37798,968.5714,15508.612903225807
2026/04/02@15:10:29,37799,968.52816,15490.193548387097
2026/04/02@15:10:30,37800,968.5418,15471.774193548386
2026/04/02@15:10:31,37801,968.558,15453.354838709678
2026/04/02@15:10:33,37803,968.53096,15416.516129032258
2026/04/02@15:10:34,37804,968.5444,15398.09677419355
2026/04/02@15:10:35,37805,968.51336,15379.677419354839
2026/04/02@15:10:36,37806,968.532032,15361.258064516129
2026/04/02@15:10:37,37807,968.52468,15342.838709677419
2026/04/02@15:10:38,37808,968.4788,15324.41935483871
2026/04/02@15:10:39,37809,968.5444,15306.0
2026/04/02@15:10:40,37810,968.5123,15287.774193548386
2026/04/02@15:10:41,37811,968.54552,15269.548387096775
2026/04/02@15:10:42,37812,968.5173,15251.322580645161
2026/04/02@15:10:43,37813,968.5171,15233.09677419355
2026/04/02@15:10:44,37814,968.55912,15214.870967741936
2026/04/02@15:10:46,37816,968.5295,15178.41935483871
2026/04/02@15:10:47,37817,968.535632,15160.193548387097
2026/04/02@15:10:48,37818,968.5382,15141.967741935483
2026/04/02@15:10:49,37819,968.5344,15123.741935483871
2026/04/02@15:10:50,37820,968.52708,15105.516129032258
2026/04/02@15:10:51,37821,968.5159,15087.290322580646
2026/04/02@15:10:52,37822,968.52328,15069.064516129032
2026/04/02@15:10:53,37823,968.52816,15050.838709677419
2026/04/02@15:10:54,37824,968.52684,15032.612903225807
2026/04/02@15:10:55,37825,968.5097,15014.387096774193
2026/04/02@15:10:56,37826,968.5148,14996.161290322581
2026/04/02@15:10:57,37827,968.53704,14977.935483870968
2026/04/02@15:10:59,37829,968.5368,14941.483870967742
2026/04/02@15:11:00,37830,968.5382,14923.258064516129
2026/04/02@15:11:01,37831,968.5072,14905.032258064515
2026/04/02@15:11:02,37832,968.52312,14886.806451612903
2026/04/02@15:11:03,37833,968.5173,14868.58064516129
2026/04/02@15:11:04,37834,968.4864,14850.354838709678
2026/04/02@15:11:05,37835,968.5109,14832.129032258064
2026/04/02@15:11:06,37836,968.53316,14813.90322580645
2026/04/02@15:11:07,37837,968.5528,14795.677419354839
2026/04/02@15:11:08,37838,968.520768,14777.451612903225
2026/04/02@15:11:09,37839,968.4913,14759.225806451614
2026/04/02@15:11:10,37840,968.5183,14741.0
2026/04/02@15:11:12,37842,968.532032,14704.466666666667
2026/04/02@15:11:13,37843,968.52328,14686.2
2026/04/02@15:11:14,37844,968.53452,14667.933333333332
2026/04/02@15:11:15,37845,968.5357,14649.666666666666
2026/04/02@15:11:16,37846,968.5259,14631.4
2026/04/02@15:11:17,37847,968.534336,14613.133333333333
2026/04/02@15:11:18,37848,968.5196,14594.866666666667
2026/04/02@15:11:19,37849,968.5259,14576.6
2026/04/02@15:11:20,37850,968.5259,14558.333333333334
2026/04/02@15:11:21,37851,968.5071,14540.066666666668
2026/04/02@15:11:22,37852,968.5344,14521.8
2026/04/02@15:11:23,37853,968.5173,14503.533333333333
2026/04/02@15:11:25,37855,968.52576,14467.0
2026/04/02@15:11:26,37856,968.522,14448.733333333334
2026/04/02@15:11:27,37857,968.520768,14430.466666666667
2026/04/02@15:11:28,37858,968.5271,14412.2
2026/04/02@15:11:29,37859,968.53932,14393.933333333332
2026/04/02@15:11:30,37860,968.5443,14375.666666666666
2026/04/02@15:11:31,37861,968.5246,14357.4
2026/04/02@15:11:32,37862,968.5108,14339.133333333333
2026/04/02@15:11:33,37863,968.53316,14320.866666666667
2026/04/02@15:11:34,37864,968.53048,14302.6
2026/04/02@15:11:35,37865,968.49992,14284.333333333334
2026/04/02@15:11:36,37866,968.55648,14266.066666666668
2026/04/02@15:11:38,37868,968.4802,14229.533333333333
2026/04/02@15:11:39,37869,968.50352,14211.266666666666
2026/04/02@15:11:40,37870,968.5259,14193.0
2026/04/02@15:11:41,37871,968.5133,14176.451612903225
2026/04/02@15:11:42,37872,968.4998,14159.90322580645
2026/04/02@15:11:43,37873,968.520768,14143.354838709678
2026/04/02@15:11:44,37874,968.49616,14126.806451612903
2026/04/02@15:11:45,37875,968.512,14110.258064516129
2026/04/02@15:11:46,37876,968.5108,14093.709677419354
2026/04/02@15:11:47,37877,968.532864,14077.161290322581
2026/04/02@15:11:48,37878,968.5108,14060.612903225807
2026/04/02@15:11:49,37879,968.522,14044.064516129032
2026/04/02@15:11:51,37881,968.534336,14010.967741935485
2026/04/02@15:11:52,37882,968.53544,13994.41935483871
2026/04/02@15:11:53,37883,968.5148,13977.870967741936
2026/04/02@15:11:54,37884,968.5196,13961.322580645161
2026/04/02@15:11:55,37885,968.5108,13944.774193548386
2026/04/02@15:11:56,37886,968.5466,13928.225806451614
2026/04/02@15:11:57,37887,968.5034,13911.677419354839
2026/04/02@15:11:58,37888,968.50976,13895.129032258064
2026/04/02@15:11:59,37889,968.511936,13878.58064516129
2026/04/02@15:12:00,37890,968.4739,13862.032258064517
2026/04/02@15:12:01,37891,968.538,13845.483870967742
2026/04/02@15:12:02,37892,968.52312,13828.935483870968
2026/04/02@15:12:04,37894,968.5318,13795.838709677419
2026/04/02@15:12:05,37895,968.524336,13779.290322580646
2026/04/02@15:12:06,37896,968.49496,13762.741935483871
2026/04/02@15:12:07,37897,968.50216,13746.193548387097
2026/04/02@15:12:08,37898,968.4959,13729.645161290322
2026/04/02@15:12:09,37899,968.5145,13713.09677419355
2026/04/02@15:12:10,37900,968.49336,13696.548387096775
2026/04/02@15:12:11,37901,968.5047,13680.0
2026/04/02@15:12:12,37902,968.5171,13663.516129032258
2026/04/02@15:12:13,37903,968.50728,13647.032258064517
2026/04/02@15:12:14,37904,968.5157,13630.548387096775
2026/04/02@15:12:15,37905,968.5403,13614.064516129032
2026/04/02@15:12:17,37907,968.5341,13581.09677419355
2026/04/02@15:12:18,37908,968.53176,13564.612903225807
2026/04/02@15:12:19,37909,968.4799,13548.129032258064
2026/04/02@15:12:20,37910,968.5254,13531.645161290322
2026/04/02@15:12:21,37911,968.53184,13515.161290322581
2026/04/02@15:12:22,37912,968.48752,13498.677419354839
2026/04/02@15:12:23,37913,968.52296,13482.193548387097
2026/04/02@15:12:24,37914,968.50584,13465.709677419354
2026/04/02@15:12:25,37915,968.5305,13449.225806451614
2026/04/02@15:12:26,37916,968.50468,13432.741935483871
2026/04/02@15:12:27,37917,968.498368,13416.258064516129
2026/04/02@15:12:28,37918,968.5316,13399.774193548386
2026/04/02@15:12:30,37920,968.5083,13366.806451612903
2026/04/02@15:12:31,37921,968.50468,13350.322580645161
2026/04/02@15:12:32,37922,968.5171,13333.838709677419
2026/04/02@15:12:33,37923,968.53784,13317.354838709678
2026/04/02@15:12:34,37924,968.53424,13300.870967741936
2026/04/02@15:12:35,37925,968.47016,13284.387096774193
2026/04/02@15:12:36,37926,968.5254,13267.90322580645
2026/04/02@15:12:37,37927,968.5056,13251.41935483871
2026/04/02@15:12:38,37928,968.5044,13234.935483870968
2026/04/02@15:12:39,37929,968.5625,13218.451612903225
2026/04/02@15:12:40,37930,968.5168,13201.967741935483
2026/04/02@15:12:41,37931,968.53688,13185.483870967742
2026/04/02@15:12:43,37933,968.51544,13152.6
2026/04/02@15:12:44,37934,968.5179,13136.2
2026/04/02@15:12:45,37935,968.502,13119.8
2026/04/02@15:12:46,37936,968.51448,13103.4
2026/04/02@15:12:47,37937,968.49476,13087.0
2026/04/02@15:12:48,37938,968.5008,13070.6
2026/04/02@15:12:49,37939,968.5304,13054.2
2026/04/02@15:12:50,37940,968.5118,13037.8
2026/04/02@15:12:51,37941,968.5118,13021.4
2026/04/02@15:12:52,37942,968.4995,13005.0
2026/04/02@15:12:53,37943,968.497,12988.6
2026/04/02@15:12:54,37944,968.5402,12972.2
2026/04/02@15:12:56,37946,968.4957,12939.4
2026/04/02@15:12:57,37947,968.5181,12923.0
2026/04/02@15:12:58,37948,968.52296,12906.6
2026/04/02@15:12:59,37949,968.4921,12890.2
2026/04/02@15:13:00,37950,968.49096,12873.8
2026/04/02@15:13:01,37951,968.535136,12857.4
2026/04/02@15:13:02,37952,968.50696,12841.0
2026/04/02@15:13:03,37953,968.55005,12824.6
2026/04/02@15:13:04,37954,968.52168,12808.2
2026/04/02@15:13:05,37955,968.52296,12791.8
2026/04/02@15:13:06,37956,968.5143,12775.4
2026/04/02@15:13:07,37957,968.5329,12759.0
2026/04/02@15:13:09,37959,968.5364,12726.2
2026/04/02@15:13:10,37960,968.5143,12709.8
2026/04/02@15:13:11,37961,968.47236,12693.4
2026/04/02@15:13:12,37962,968.5119,12677.0
2026/04/02@15:13:13,37963,968.502,12662.032258064517
2026/04/02@15:13:14,37964,968.4871,12647.064516129032
2026/04/02@15:13:15,37965,968.5081,12632.09677419355
2026/04/02@15:13:16,37966,968.5375,12617.129032258064
2026/04/02@15:13:17,37967,968.4783,12602.161290322581
2026/04/02@15:13:18,37968,968.5118,12587.193548387097
2026/04/02@15:13:19,37969,968.503,12572.225806451614
2026/04/02@15:13:20,37970,968.5142,12557.258064516129
2026/04/02@15:13:22,37972,968.51052,12527.322580645161
2026/04/02@15:13:23,37973,968.475968,12512.354838709678
2026/04/02@15:13:24,37974,968.5079,12497.387096774193
2026/04/02@15:13:25,37975,968.5006,12482.41935483871
2026/04/02@15:13:26,37976,968.4931,12467.451612903225
2026/04/02@15:13:27,37977,968.5079,12452.483870967742
2026/04/02@15:13:28,37978,968.498064,12437.516129032258
2026/04/02@15:13:29,37979,968.5017,12422.548387096775
2026/04/02@15:13:30,37980,968.51052,12407.58064516129
2026/04/02@15:13:31,37981,968.5017,12392.612903225807
2026/04/02@15:13:32,37982,968.5066,12377.645161290322
2026/04/02@15:13:33,37983,968.503,12362.677419354839
2026/04/02@15:13:35,37985,968.4906,12332.741935483871
2026/04/02@15:13:36,37986,968.52168,12317.774193548386
2026/04/02@15:13:37,37987,968.4769,12302.806451612903
2026/04/02@15:13:38,37988,968.5079,12287.838709677419
2026/04/02@15:13:39,37989,968.5017,12272.870967741936
2026/04/02@15:13:40,37990,968.5079,12257.90322580645
2026/04/02@15:13:41,37991,968.50056,12242.935483870968
2026/04/02@15:13:42,37992,968.4906,12227.967741935485
2026/04/02@15:13:43,37993,968.5019,12213.0
2026/04/02@15:13:44,37994,968.5017,12197.677419354839
2026/04/02@15:13:45,37995,968.52516,12182.354838709678
2026/04/02@15:13:46,37996,968.5105,12167.032258064517
2026/04/02@15:13:47,37997,968.4882,12151.709677419354
2026/04/02@15:13:49,37999,968.52516,12121.064516129032
2026/04/02@15:13:50,38000,968.49304,12105.741935483871
2026/04/02@15:13:51,38001,968.4906,12090.41935483871
2026/04/02@15:13:52,38002,968.5078,12075.09677419355
2026/04/02@15:13:53,38003,968.50024,12059.774193548386
2026/04/02@15:13:54,38004,968.501664,12044.451612903225
2026/04/02@15:13:55,38005,968.4734,12029.129032258064
2026/04/02@15:13:56,38006,968.4944,12013.806451612903
2026/04/02@15:13:57,38007,968.50904,11998.483870967742
2026/04/02@15:13:58,38008,968.4734,11983.161290322581
2026/04/02@15:13:59,38009,968.468432,11967.838709677419
2026/04/02@15:14:00,38010,968.503,11952.516129032258
2026/04/02@15:14:02,38012,968.4966,11921.870967741936
2026/04/02@15:14:03,38013,968.5213,11906.548387096775
2026/04/02@15:14:04,38014,968.4782,11891.225806451614
2026/04/02@15:14:05,38015,968.5019,11875.90322580645
2026/04/02@15:14:06,38016,968.492,11860.58064516129
2026/04/02@15:14:07,38017,968.51908,11845.258064516129
2026/04/02@15:14:08,38018,968.52516,11829.935483870968
2026/04/02@15:14:09,38019,968.50284,11814.612903225807
2026/04/02@15:14:10,38020,968.51776,11799.290322580646
2026/04/02@15:14:11,38021,968.4918,11783.967741935485
2026/04/02@15:14:12,38022,968.48948,11768.645161290322
2026/04/02@15:14:13,38023,968.4904,11753.322580645161
2026/04/02@15:14:15,38025,968.4783,11723.3
2026/04/02@15:14:16,38026,968.516336,11708.6
2026/04/02@15:14:17,38027,968.51416,11693.9
2026/04/02@15:14:18,38028,968.4707,11679.2
2026/04/02@15:14:19,38029,968.4783,11664.5
2026/04/02@15:14:20,38030,968.4966,11649.8
2026/04/02@15:14:21,38031,968.4943,11635.1
2026/04/02@15:14:22,38032,968.498,11620.4
2026/04/02@15:14:23,38033,968.5068,11605.7
2026/04/02@15:14:24,38034,968.52024,11591.0
2026/04/02@15:14:25,38035,968.4868,11576.3
2026/04/02@15:14:26,38036,968.503,11561.6
2026/04/02@15:14:28,38038,968.51908,11532.2
2026/04/02@15:14:29,38039,968.4782,11517.5
2026/04/02@15:14:30,38040,968.5043,11502.8
