datetime,elapsed_s,pressure_hpa
2000/01/01@07:39:11,8985,20.098056
2000/01/01@07:39:13,8987,20.107588
2000/01/01@07:39:14,8988,20.093656
2000/01/01@07:39:15,8989,20.056346
2000/01/01@07:39:16,8990,20.065038
2000/01/01@07:39:17,8991,20.032768
2000/01/01@07:39:18,8992,20.00913
2000/01/01@07:39:19,8993,20.0192492
2000/01/01@07:39:20,8994,20.001186
2000/01/01@07:39:21,8995,20.020148
2000/01/01@07:39:22,8996,19.988282
2000/01/01@07:39:23,8997,19.99681
2000/01/01@07:39:24,8998,19.983652
2000/01/01@07:39:26,9000,19.992648
2000/01/01@07:39:27,9001,19.970214
2000/01/01@07:39:28,9002,19.928354
2000/01/01@07:39:29,9003,19.956836
2000/01/01@07:39:30,9004,19.905158
2000/01/01@07:39:31,9005,19.949946
2000/01/01@07:39:32,9006,19.943692
2000/01/01@07:39:33,9007,19.901908
2000/01/01@07:39:34,9008,19.89291
2000/01/01@07:39:35,9009,19.892772
2000/01/01@07:39:36,9010,19.893136
2000/01/01@07:39:37,9011,19.85664
2000/01/01@07:39:39,9013,19.851954
2000/01/01@07:39:40,9014,19.84289
2000/01/01@07:39:41,9015,19.838262
2000/01/01@07:39:42,9016,19.825058
2000/01/01@07:39:43,9017,19.80957
2000/01/01@07:39:44,9018,19.805792
2000/01/01@07:39:45,9019,19.79725
2000/01/01@07:39:46,9020,19.787944
2000/01/01@07:39:47,9021,19.7450384
2000/01/01@07:39:48,9022,19.765196
2000/01/01@07:39:49,9023,19.756372
2000/01/01@07:39:51,9025,19.76498
2000/01/01@07:39:52,9026,19.710732
2000/01/01@07:39:53,9027,19.724932
2000/01/01@07:39:54,9028,19.72372
2000/01/01@07:39:55,9029,19.747596
2000/01/01@07:39:56,9030,19.715698
2000/01/01@07:39:57,9031,19.71481
2000/01/01@07:39:58,9032,19.669322
2000/01/01@07:39:59,9033,19.69817
2000/01/01@07:40:00,9034,19.684654
2000/01/01@07:40:01,9035,19.646278
2000/01/01@07:40:02,9036,19.64665
2000/01/01@07:40:04,9038,19.623608
2000/01/01@07:40:05,9039,19.620502
2000/01/01@07:40:06,9040,19.623608
2000/01/01@07:40:07,9041,19.632972
2000/01/01@07:40:08,9042,19.624224
2000/01/01@07:40:09,9043,19.592392
2000/01/01@07:40:10,9044,19.54979
2000/01/01@07:40:11,9045,19.583168
2000/01/01@07:40:12,9046,19.597074
2000/01/01@07:40:13,9047,19.5361716
2000/01/01@07:40:14,9048,19.556046
2000/01/01@07:40:15,9049,19.518638
2000/01/01@07:40:17,9051,19.503916
2000/01/01@07:40:18,9052,19.49975
2000/01/01@07:40:19,9053,19.46289
2000/01/01@07:40:20,9054,19.480938
2000/01/01@07:40:21,9055,19.45813
2000/01/01@07:40:22,9056,19.482362
2000/01/01@07:40:23,9057,19.491972
2000/01/01@07:40:24,9058,19.435156
2000/01/01@07:40:25,9059,19.407348
2000/01/01@07:40:26,9060,19.441128
2000/01/01@07:40:27,9061,19.40372
2000/01/01@07:40:28,9062,19.399346
2000/01/01@07:40:30,9064,19.37561
2000/01/01@07:40:31,9065,19.394662
2000/01/01@07:40:32,9066,19.357328
2000/01/01@07:40:33,9067,19.376596
2000/01/01@07:40:34,9068,19.385508
2000/01/01@07:40:35,9069,19.33897
2000/01/01@07:40:36,9070,19.334946
2000/01/01@07:40:37,9071,19.34463
2000/01/01@07:40:38,9072,19.315912
2000/01/01@07:40:39,9073,19.293554
2000/01/01@07:40:40,9074,19.288276
2000/01/01@07:40:41,9075,19.293788
2000/01/01@07:40:43,9077,19.285386
2000/01/01@07:40:44,9078,19.234174
2000/01/01@07:40:45,9079,19.244062
2000/01/01@07:40:46,9080,19.272398
2000/01/01@07:40:47,9081,19.254262
2000/01/01@07:40:48,9082,19.22547
2000/01/01@07:40:49,9083,19.240054
2000/01/01@07:40:50,9084,19.2106584
2000/01/01@07:40:51,9085,19.235972
2000/01/01@07:40:52,9086,19.198646
2000/01/01@07:40:53,9087,19.18459
2000/01/01@07:40:54,9088,19.217236
2000/01/01@07:40:56,9090,19.190254
2000/01/01@07:40:57,9091,19.1617052
2000/01/01@07:40:58,9092,19.171816
2000/01/01@07:40:59,9093,19.157324
2000/01/01@07:41:00,9094,19.162914
2000/01/01@07:41:01,9095,19.134728
2000/01/01@07:41:02,9096,19.153242
2000/01/01@07:41:03,9097,19.120302
2000/01/01@07:41:04,9098,19.1300432
2000/01/01@07:41:05,9099,19.135166
2000/01/01@07:41:06,9100,19.102686
2000/01/01@07:41:07,9101,19.103672
2000/01/01@07:41:09,9103,19.108502
2000/01/01@07:41:10,9104,19.112514
2000/01/01@07:41:11,9105,19.080548
2000/01/01@07:41:12,9106,19.051598
2000/01/01@07:41:13,9107,19.05711
2000/01/01@07:41:14,9108,19.009678
2000/01/01@07:41:15,9109,19.038678
2000/01/01@07:41:16,9110,19.03392
2000/01/01@07:41:17,9111,18.986924
2000/01/01@07:41:18,9112,18.978322
2000/01/01@07:41:19,9113,18.973858
2000/01/01@07:41:21,9115,18.9693884
2000/01/01@07:41:22,9116,18.950214
2000/01/01@07:41:23,9117,18.94665
2000/01/01@07:41:24,9118,18.923978
2000/01/01@07:41:25,9119,18.965846
2000/01/01@07:41:26,9120,18.917934
2000/01/01@07:41:27,9121,18.937506
2000/01/01@07:41:28,9122,18.923228
2000/01/01@07:41:29,9123,18.910752
2000/01/01@07:41:30,9124,18.854098
2000/01/01@07:41:31,9125,18.892018
2000/01/01@07:41:32,9126,18.858262
2000/01/01@07:41:34,9128,18.844054
2000/01/01@07:41:35,9129,18.864756
2000/01/01@07:41:36,9130,18.873286
2000/01/01@07:41:37,9131,18.845478
2000/01/01@07:41:38,9132,18.84586
2000/01/01@07:41:39,9133,18.81005
2000/01/01@07:41:40,9134,18.752172
2000/01/01@07:41:41,9135,18.77642
2000/01/01@07:41:42,9136,18.771812
2000/01/01@07:41:43,9137,18.76335
2000/01/01@07:41:44,9138,18.781104
2000/01/01@07:41:45,9139,18.777622
2000/01/01@07:41:47,9141,18.74416
2000/01/01@07:41:48,9142,18.7406
2000/01/01@07:41:49,9143,18.7498136
2000/01/01@07:41:50,9144,18.706904
2000/01/01@07:41:51,9145,18.68915
2000/01/01@07:41:52,9146,18.704108
2000/01/01@07:41:53,9147,18.666476
2000/01/01@07:41:54,9148,18.657182
2000/01/01@07:41:55,9149,18.714004
2000/01/01@07:41:56,9150,18.662104
2000/01/01@07:41:57,9151,18.653868
2000/01/01@07:41:58,9152,18.659752
2000/01/01@07:42:00,9154,18.645542
2000/01/01@07:42:01,9155,18.620308
2000/01/01@07:42:02,9156,18.639808
2000/01/01@07:42:03,9157,18.629834
2000/01/01@07:42:04,9158,18.63588
2000/01/01@07:42:05,9159,18.589262
2000/01/01@07:42:06,9160,18.597882
2000/01/01@07:42:07,9161,18.588432
2000/01/01@07:42:08,9162,18.556768
2000/01/01@07:42:09,9163,18.58897
2000/01/01@07:42:10,9164,18.55669
2000/01/01@07:42:11,9165,18.5340284
2000/01/01@07:42:13,9167,18.538712
2000/01/01@07:42:14,9168,18.524814
2000/01/01@07:42:15,9169,18.510438
2000/01/01@07:42:16,9170,18.50646
2000/01/01@07:42:17,9171,18.520342
2000/01/01@07:42:18,9172,18.512032
2000/01/01@07:42:19,9173,18.464204
2000/01/01@07:42:20,9174,18.46444
2000/01/01@07:42:21,9175,18.455438
2000/01/01@07:42:22,9176,18.426576
2000/01/01@07:42:23,9177,18.469342
2000/01/01@07:42:25,9179,18.447964
2000/01/01@07:42:26,9180,18.414722
2000/01/01@07:42:27,9181,18.391908
2000/01/01@07:42:28,9182,18.43315
2000/01/01@07:42:29,9183,18.415864
2000/01/01@07:42:30,9184,18.382676
2000/01/01@07:42:31,9185,18.373916
2000/01/01@07:42:32,9186,18.36855
2000/01/01@07:42:33,9187,18.3449652
2000/01/01@07:42:34,9188,18.345582
2000/01/01@07:42:35,9189,18.336582
2000/01/01@07:42:36,9190,18.350482
2000/01/01@07:42:38,9192,18.336132
2000/01/01@07:42:39,9193,18.323524
2000/01/01@07:42:40,9194,18.30774
2000/01/01@07:42:41,9195,18.286254
2000/01/01@07:42:42,9196,18.28603
2000/01/01@07:42:43,9197,18.271762
2000/01/01@07:42:44,9198,18.267378
2000/01/01@07:42:45,9199,18.281134
2000/01/01@07:42:46,9200,18.239658
2000/01/01@07:42:47,9201,18.193252
2000/01/01@07:42:48,9202,18.250376
2000/01/01@07:42:49,9203,18.226202
2000/01/01@07:42:51,9205,18.236178
2000/01/01@07:42:52,9206,18.19868
2000/01/01@07:42:53,9207,18.21335
2000/01/01@07:42:54,9208,18.193858
2000/01/01@07:42:55,9209,18.2087252
2000/01/01@07:42:56,9210,18.167026
2000/01/01@07:42:57,9211,18.156914
2000/01/01@07:42:58,9212,18.143842
2000/01/01@07:42:59,9213,18.129858
2000/01/01@07:43:00,9214,18.129262
2000/01/01@07:43:01,9215,18.138252
2000/01/01@07:43:02,9216,18.115576
2000/01/01@07:43:04,9218,18.121016
2000/01/01@07:43:05,9219,18.097666
2000/01/01@07:43:06,9220,18.107788
2000/01/01@07:43:07,9221,18.065484
2000/01/01@07:43:08,9222,18.071074
2000/01/01@07:43:09,9223,18.05649
2000/01/01@07:43:10,9224,18.060874
2000/01/01@07:43:11,9225,18.051426
2000/01/01@07:43:12,9226,18.032988
2000/01/01@07:43:13,9227,18.027168
2000/01/01@07:43:14,9228,18.001334
2000/01/01@07:43:15,9229,17.996954
2000/01/01@07:43:17,9231,17.991728
2000/01/01@07:43:18,9232,17.9587252
2000/01/01@07:43:19,9233,17.9538668
2000/01/01@07:43:20,9234,17.945054
2000/01/01@07:43:21,9235,17.954872
2000/01/01@07:43:22,9236,17.913076
2000/01/01@07:43:23,9237,17.904844
2000/01/01@07:43:24,9238,17.922232
2000/01/01@07:43:25,9239,17.898116
2000/01/01@07:43:26,9240,17.913768
2000/01/01@07:43:27,9241,17.885498
2000/01/01@07:43:29,9243,17.885724
2000/01/01@07:43:30,9244,17.876284
2000/01/01@07:43:31,9245,17.87607
2000/01/01@07:43:32,9246,17.847876
2000/01/01@07:43:33,9247,17.847114
2000/01/01@07:43:34,9248,17.818848
2000/01/01@07:43:35,9249,17.852788
2000/01/01@07:43:36,9250,17.805342
2000/01/01@07:43:37,9251,17.824678
2000/01/01@07:43:38,9252,17.786226
2000/01/01@07:43:39,9253,17.788258
2000/01/01@07:43:40,9254,17.772632
2000/01/01@07:43:42,9256,17.7776068
2000/01/01@07:43:43,9257,17.77354
2000/01/01@07:43:44,9258,17.772632
2000/01/01@07:43:45,9259,17.740816
2000/01/01@07:43:46,9260,17.750176
2000/01/01@07:43:47,9261,17.7226816
2000/01/01@07:43:48,9262,17.72751
2000/01/01@07:43:49,9263,17.712178
2000/01/01@07:43:50,9264,17.70757
2000/01/01@07:43:51,9265,17.703554
2000/01/01@07:43:52,9266,17.666016
2000/01/01@07:43:53,9267,17.703184
2000/01/01@07:43:55,9269,17.703946
2000/01/01@07:43:56,9270,17.661334
2000/01/01@07:43:57,9271,17.609038
2000/01/01@07:43:58,9272,17.613726
2000/01/01@07:43:59,9273,17.614868
2000/01/01@07:44:00,9274,17.62378
2000/01/01@07:44:01,9275,17.614264
2000/01/01@07:44:02,9276,17.591508
2000/01/01@07:44:03,9277,17.582754
2000/01/01@07:44:04,9278,17.544302
2000/01/01@07:44:05,9279,17.601036
2000/01/01@07:44:06,9280,17.578662
2000/01/01@07:44:08,9282,17.544076
2000/01/01@07:44:09,9283,17.5492
2000/01/01@07:44:10,9284,17.53643
2000/01/01@07:44:11,9285,17.502282
2000/01/01@07:44:12,9286,17.507794
2000/01/01@07:44:13,9287,17.484004
2000/01/01@07:44:14,9288,17.503638
2000/01/01@07:44:15,9289,17.527062
2000/01/01@07:44:16,9290,17.479536
2000/01/01@07:44:17,9291,17.49005
2000/01/01@07:44:18,9292,17.446972
2000/01/01@07:44:19,9293,17.4568708
2000/01/01@07:44:21,9295,17.427866
2000/01/01@07:44:22,9296,17.427856
2000/01/01@07:44:23,9297,17.433688
2000/01/01@07:44:24,9298,17.424316
2000/01/01@07:44:25,9299,17.434438
2000/01/01@07:44:26,9300,17.410556
2000/01/01@07:44:27,9301,17.382358
2000/01/01@07:44:28,9302,17.380854
2000/01/01@07:44:29,9303,17.349062
2000/01/01@07:44:30,9304,17.378512
2000/01/01@07:44:31,9305,17.373848
2000/01/01@07:44:33,9307,17.378512
2000/01/01@07:44:34,9308,17.321846
2000/01/01@07:44:35,9309,17.326532
2000/01/01@07:44:36,9310,17.31733
2000/01/01@07:44:37,9311,17.3165
2000/01/01@07:44:38,9312,17.336664
2000/01/01@07:44:39,9313,17.331514
2000/01/01@07:44:40,9314,17.28899
2000/01/01@07:44:41,9315,17.307354
2000/01/01@07:44:42,9316,17.298966
2000/01/01@07:44:43,9317,17.309308
2000/01/01@07:44:44,9318,17.26602
2000/01/01@07:44:46,9320,17.260732
2000/01/01@07:44:47,9321,17.238282
2000/01/01@07:44:48,9322,17.25666
2000/01/01@07:44:49,9323,17.23912
2000/01/01@07:44:50,9324,17.210248
2000/01/01@07:44:51,9325,17.219398
2000/01/01@07:44:52,9326,17.205498
2000/01/01@07:44:53,9327,17.197194
2000/01/01@07:44:54,9328,17.1685416
2000/01/01@07:44:55,9329,17.163476
2000/01/01@07:44:56,9330,17.154414
2000/01/01@07:44:57,9331,17.158272
2000/01/01@07:44:59,9333,17.1394732
2000/01/01@07:45:00,9334,17.136064
2000/01/01@07:45:01,9335,17.156006
2000/01/01@07:45:02,9336,17.159024
2000/01/01@07:45:03,9337,17.121548
2000/01/01@07:45:04,9338,17.113086
2000/01/01@07:45:05,9339,17.090126
2000/01/01@07:45:06,9340,17.10016
2000/01/01@07:45:07,9341,17.095108
2000/01/01@07:45:08,9342,17.07682
2000/01/01@07:45:09,9343,17.071464
2000/01/01@07:45:10,9344,17.063066
2000/01/01@07:45:12,9346,17.006626
2000/01/01@07:45:13,9347,17.049018
2000/01/01@07:45:14,9348,17.067676
2000/01/01@07:45:15,9349,16.998168
2000/01/01@07:45:16,9350,17.03625
2000/01/01@07:45:17,9351,17.01168
2000/01/01@07:45:18,9352,17.012138
2000/01/01@07:45:19,9353,16.979038
2000/01/01@07:45:20,9354,16.975492
2000/01/01@07:45:21,9355,16.975492
2000/01/01@07:45:22,9356,16.960678
2000/01/01@07:45:24,9358,16.98963
2000/01/01@07:45:25,9359,16.94211
2000/01/01@07:45:26,9360,16.919434
2000/01/01@07:45:27,9361,16.948828
2000/01/01@07:45:28,9362,16.943534
2000/01/01@07:45:29,9363,16.935006
2000/01/01@07:45:30,9364,16.934996
2000/01/01@07:45:31,9365,16.914752
2000/01/01@07:45:32,9366,16.901602
2000/01/01@07:45:33,9367,16.8830916
2000/01/01@07:45:34,9368,16.892848
2000/01/01@07:45:35,9369,16.8972944
2000/01/01@07:45:37,9371,16.883912
2000/01/01@07:45:38,9372,16.870166
2000/01/01@07:45:39,9373,16.870088
2000/01/01@07:45:40,9374,16.865166
2000/01/01@07:45:41,9375,16.85603
2000/01/01@07:45:42,9376,16.852768
2000/01/01@07:45:43,9377,16.819396
2000/01/01@07:45:44,9378,16.819542
2000/01/01@07:45:45,9379,16.81062
2000/01/01@07:45:46,9380,16.834048
2000/01/01@07:45:47,9381,16.835844
2000/01/01@07:45:48,9382,16.788042
2000/01/01@07:45:50,9384,16.792568
2000/01/01@07:45:51,9385,16.797022
2000/01/01@07:45:52,9386,16.76875
2000/01/01@07:45:53,9387,16.774198
2000/01/01@07:45:54,9388,16.759772
2000/01/01@07:45:55,9389,16.783794
2000/01/01@07:45:56,9390,16.75123
2000/01/01@07:45:57,9391,16.760592
2000/01/01@07:45:58,9392,16.759916
2000/01/01@07:45:59,9393,16.737094
2000/01/01@07:46:00,9394,16.713676
2000/01/01@07:46:01,9395,16.709438
2000/01/01@07:46:03,9397,16.74791
2000/01/01@07:46:04,9398,16.681792
2000/01/01@07:46:05,9399,16.69623
2000/01/01@07:46:06,9400,16.700684
2000/01/01@07:46:07,9401,16.700918
2000/01/01@07:46:08,9402,16.68397
2000/01/01@07:46:09,9403,16.673706
2000/01/01@07:46:10,9404,16.662744
2000/01/01@07:46:11,9405,16.6917
2000/01/01@07:46:12,9406,16.65059
2000/01/01@07:46:13,9407,16.665088
2000/01/01@07:46:14,9408,16.65603
2000/01/01@07:46:16,9410,16.636534
2000/01/01@07:46:17,9411,16.61749
2000/01/01@07:46:18,9412,16.614092
2000/01/01@07:46:19,9413,16.61786
2000/01/01@07:46:20,9414,16.581372
2000/01/01@07:46:21,9415,16.619522
2000/01/01@07:46:22,9416,16.567784
2000/01/01@07:46:23,9417,16.605484
2000/01/01@07:46:24,9418,16.581294
2000/01/01@07:46:25,9419,16.55396
2000/01/01@07:46:26,9420,16.571846
2000/01/01@07:46:28,9422,16.555004
2000/01/01@07:46:29,9423,16.54459
2000/01/01@07:46:30,9424,16.517684
2000/01/01@07:46:31,9425,16.546308
2000/01/01@07:46:32,9426,16.541846
2000/01/01@07:46:33,9427,16.504
2000/01/01@07:46:34,9428,16.537398
2000/01/01@07:46:35,9429,16.48957
2000/01/01@07:46:36,9430,16.490088
2000/01/01@07:46:37,9431,16.490166
2000/01/01@07:46:38,9432,16.504302
2000/01/01@07:46:39,9433,16.491534
2000/01/01@07:46:41,9435,16.415824
2000/01/01@07:46:42,9436,16.448158
2000/01/01@07:46:43,9437,16.424964
2000/01/01@07:46:44,9438,16.43002
2000/01/01@07:46:45,9439,16.41689
2000/01/01@07:46:46,9440,16.425962
2000/01/01@07:46:47,9441,16.444614
2000/01/01@07:46:48,9442,16.379638
2000/01/01@07:46:49,9443,16.41128
2000/01/01@07:46:50,9444,16.350996
2000/01/01@07:46:51,9445,16.360596
2000/01/01@07:46:52,9446,16.37019
2000/01/01@07:46:54,9448,16.34231
2000/01/01@07:46:55,9449,16.337716
2000/01/01@07:46:56,9450,16.336964
2000/01/01@07:46:57,9451,16.346402
2000/01/01@07:46:58,9452,16.337178
2000/01/01@07:46:59,9453,16.329014
2000/01/01@07:47:00,9454,16.333856
2000/01/01@07:47:01,9455,16.324028
2000/01/01@07:47:02,9456,16.295322
2000/01/01@07:47:03,9457,16.26328
2000/01/01@07:47:04,9458,16.291162
2000/01/01@07:47:05,9459,16.271504
2000/01/01@07:47:07,9461,16.258598
2000/01/01@07:47:08,9462,16.230484
2000/01/01@07:47:09,9463,16.259038
2000/01/01@07:47:10,9464,16.277848
2000/01/01@07:47:11,9465,16.24461
2000/01/01@07:47:12,9466,16.268868
2000/01/01@07:47:13,9467,16.216358
2000/01/01@07:47:14,9468,16.202456
2000/01/01@07:47:15,9469,16.231166
2000/01/01@07:47:16,9470,16.197848
2000/01/01@07:47:17,9471,16.188164
2000/01/01@07:47:18,9472,16.211388
2000/01/01@07:47:20,9474,16.198442
2000/01/01@07:47:21,9475,16.18795
2000/01/01@07:47:22,9476,16.136142
2000/01/01@07:47:23,9477,16.170112
2000/01/01@07:47:24,9478,16.14647
2000/01/01@07:47:25,9479,16.160682
2000/01/01@07:47:26,9480,16.164678
2000/01/01@07:47:27,9481,16.123052
2000/01/01@07:47:28,9482,16.136738
2000/01/01@07:47:29,9483,16.126972
2000/01/01@07:47:30,9484,16.114364
2000/01/01@07:47:32,9486,16.1037
2000/01/01@07:47:33,9487,16.085352
2000/01/01@07:47:34,9488,16.127344
2000/01/01@07:47:35,9489,16.09435
2000/01/01@07:47:36,9490,16.071972
2000/01/01@07:47:37,9491,16.086104
2000/01/01@07:47:38,9492,16.104678
2000/01/01@07:47:39,9493,16.081562
2000/01/01@07:47:40,9494,16.062891
2000/01/01@07:47:41,9495,16.009414
2000/01/01@07:47:42,9496,16.038574
2000/01/01@07:47:43,9497,16.024224
2000/01/01@07:47:45,9499,15.981455
2000/01/01@07:47:46,9500,16.024664
2000/01/01@07:47:47,9501,15.991421
2000/01/01@07:47:48,9502,15.992407
2000/01/01@07:47:49,9503,16.001704
2000/01/01@07:47:50,9504,16.006464
2000/01/01@07:47:51,9505,15.964155
2000/01/01@07:47:52,9506,15.950176
2000/01/01@07:47:53,9507,15.939214
2000/01/01@07:47:54,9508,15.945416
2000/01/01@07:47:55,9509,15.959394
2000/01/01@07:47:56,9510,15.908242
2000/01/01@07:47:58,9512,15.955459
2000/01/01@07:47:59,9513,15.903857
2000/01/01@07:48:00,9514,15.908545
2000/01/01@07:48:01,9515,15.884595
2000/01/01@07:48:02,9516,15.904239
2000/01/01@07:48:03,9517,15.884292
2000/01/01@07:48:04,9518,15.898721
2000/01/01@07:48:05,9519,15.861386
2000/01/01@07:48:06,9520,15.898799
2000/01/01@07:48:07,9521,15.866153
2000/01/01@07:48:08,9522,15.889731
2000/01/01@07:48:09,9523,15.871748
2000/01/01@07:48:11,9525,15.842359
2000/01/01@07:48:12,9526,15.838266
2000/01/01@07:48:13,9527,15.85127
2000/01/01@07:48:14,9528,15.84228
2000/01/01@07:48:15,9529,15.815533
2000/01/01@07:48:16,9530,15.801553
2000/01/01@07:48:17,9531,15.824209
2000/01/01@07:48:18,9532,15.767403
2000/01/01@07:48:19,9533,15.758941
2000/01/01@07:48:20,9534,15.758413
2000/01/01@07:48:21,9535,15.755307
2000/01/01@07:48:23,9537,15.735376
2000/01/01@07:48:24,9538,15.768389
2000/01/01@07:48:25,9539,15.749873
2000/01/01@07:48:26,9540,15.758941
2000/01/01@07:48:27,9541,15.735376
2000/01/01@07:48:28,9542,15.7219932
2000/01/01@07:48:29,9543,15.703189
2000/01/01@07:48:30,9544,15.72644
2000/01/01@07:48:31,9545,15.693067
2000/01/01@07:48:32,9546,15.683916
2000/01/01@07:48:33,9547,15.703189
2000/01/01@07:48:34,9548,15.702954
2000/01/01@07:48:36,9550,15.694267
2000/01/01@07:48:37,9551,15.637055
2000/01/01@07:48:38,9552,15.651504
2000/01/01@07:48:39,9553,15.652862
2000/01/01@07:48:40,9554,15.638354
2000/01/01@07:48:41,9555,15.637905
2000/01/01@07:48:42,9556,15.615313
2000/01/01@07:48:43,9557,15.619687
2000/01/01@07:48:44,9558,15.601187
2000/01/01@07:48:45,9559,15.590684
2000/01/01@07:48:46,9560,15.585918
2000/01/01@07:48:47,9561,15.590302
2000/01/01@07:48:49,9563,15.567788
2000/01/01@07:48:50,9564,15.586679
2000/01/01@07:48:51,9565,15.582676
2000/01/01@07:48:52,9566,15.563101
2000/01/01@07:48:53,9567,15.548213
2000/01/01@07:48:54,9568,15.535366
2000/01/01@07:48:55,9569,15.549277
2000/01/01@07:48:56,9570,15.507564
2000/01/01@07:48:57,9571,15.516714
2000/01/01@07:48:58,9572,15.52668
2000/01/01@07:48:59,9573,15.53084
2000/01/01@07:49:01,9575,15.526748
2000/01/01@07:49:02,9576,15.48476
2000/01/01@07:49:03,9577,15.512642
2000/01/01@07:49:04,9578,15.503637
2000/01/01@07:49:05,9579,15.461172
2000/01/01@07:49:06,9580,15.479995
2000/01/01@07:49:07,9581,15.474702
2000/01/01@07:49:08,9582,15.452036
2000/01/01@07:49:09,9583,15.446225
2000/01/01@07:49:10,9584,15.456485
2000/01/01@07:49:11,9585,15.4427384
2000/01/01@07:49:12,9586,15.418706
2000/01/01@07:49:14,9588,15.391436
2000/01/01@07:49:15,9589,15.409433
2000/01/01@07:49:16,9590,15.410108
2000/01/01@07:49:17,9591,15.405654
2000/01/01@07:49:18,9592,15.396279
2000/01/01@07:49:19,9593,15.372476
2000/01/01@07:49:20,9594,15.377534
2000/01/01@07:49:21,9595,15.387568
2000/01/01@07:49:22,9596,15.406465
2000/01/01@07:49:23,9597,15.363779
2000/01/01@07:49:24,9598,15.341187
2000/01/01@07:49:25,9599,15.354336
2000/01/01@07:49:27,9601,15.327139
2000/01/01@07:49:28,9602,15.354258
2000/01/01@07:49:29,9603,15.336587
2000/01/01@07:49:30,9604,15.327432
2000/01/01@07:49:31,9605,15.285044
2000/01/01@07:49:32,9606,15.322452
2000/01/01@07:49:33,9607,15.307642
2000/01/01@07:49:34,9608,15.298955
2000/01/01@07:49:35,9609,15.30772
2000/01/01@07:49:36,9610,15.261172
2000/01/01@07:49:37,9611,15.2568652
2000/01/01@07:49:38,9612,15.238359
2000/01/01@07:49:40,9614,15.227403
2000/01/01@07:49:41,9615,15.270923
2000/01/01@07:49:42,9616,15.24643
2000/01/01@07:49:43,9617,15.247124
2000/01/01@07:49:44,9618,15.219097
2000/01/01@07:49:45,9619,15.200214
2000/01/01@07:49:46,9620,15.247202
2000/01/01@07:49:47,9621,15.191054
2000/01/01@07:49:48,9622,15.172626
2000/01/01@07:49:49,9623,15.181772
2000/01/01@07:49:50,9624,15.173232
2000/01/01@07:49:52,9626,15.148677
2000/01/01@07:49:53,9627,15.168321
2000/01/01@07:49:54,9628,15.182525
2000/01/01@07:49:55,9629,15.154419
2000/01/01@07:49:56,9630,15.173985
2000/01/01@07:49:57,9631,15.111943
2000/01/01@07:49:58,9632,15.121465
2000/01/01@07:49:59,9633,15.112392
2000/01/01@07:50:00,9634,15.11792
2000/01/01@07:50:01,9635,15.1221484
2000/01/01@07:50:02,9636,15.141426
2000/01/01@07:50:03,9637,15.132061
2000/01/01@07:50:05,9639,15.089805
2000/01/01@07:50:06,9640,15.061782
2000/01/01@07:50:07,9641,15.089805
2000/01/01@07:50:08,9642,15.085947
2000/01/01@07:50:09,9643,15.076216
2000/01/01@07:50:10,9644,15.048262
2000/01/01@07:50:11,9645,15.023857
2000/01/01@07:50:12,9646,15.058154
2000/01/01@07:50:13,9647,15.01585
2000/01/01@07:50:14,9648,15.033901
2000/01/01@07:50:15,9649,15.038959
2000/01/01@07:50:16,9650,15.002476
2000/01/01@07:50:18,9652,15.035112
2000/01/01@07:50:19,9653,14.983428
2000/01/01@07:50:20,9654,14.988272
2000/01/01@07:50:21,9655,14.978232
2000/01/01@07:50:22,9656,14.973774
2000/01/01@07:50:23,9657,14.973852
2000/01/01@07:50:24,9658,14.955469
2000/01/01@07:50:25,9659,14.964849
2000/01/01@07:50:26,9660,14.941577
2000/01/01@07:50:27,9661,14.974292
2000/01/01@07:50:28,9662,14.936138
2000/01/01@07:50:29,9663,14.931831
2000/01/01@07:50:31,9665,14.922764
2000/01/01@07:50:32,9666,14.927212
2000/01/01@07:50:33,9667,14.913857
2000/01/01@07:50:34,9668,14.928354
2000/01/01@07:50:35,9669,14.909922
2000/01/01@07:50:36,9670,14.914307
2000/01/01@07:50:37,9671,14.885664
2000/01/01@07:50:38,9672,14.849018
2000/01/01@07:50:39,9673,14.842827
2000/01/01@07:50:40,9674,14.853462
2000/01/01@07:50:41,9675,14.820538
2000/01/01@07:50:43,9677,14.834648
2000/01/01@07:50:44,9678,14.825654
2000/01/01@07:50:45,9679,14.815552
2000/01/01@07:50:46,9680,14.816079
2000/01/01@07:50:47,9681,14.811528
2000/01/01@07:50:48,9682,14.821211
2000/01/01@07:50:49,9683,14.80164
2000/01/01@07:50:50,9684,14.796426
2000/01/01@07:50:51,9685,14.806705
2000/01/01@07:50:52,9686,14.825137
2000/01/01@07:50:53,9687,14.796728
2000/01/01@07:50:54,9688,14.76
2000/01/01@07:50:56,9690,14.722304
2000/01/01@07:50:57,9691,14.745806
2000/01/01@07:50:58,9692,14.760839
2000/01/01@07:50:59,9693,14.750645
2000/01/01@07:51:00,9694,14.713467
2000/01/01@07:51:01,9695,14.719365
2000/01/01@07:51:02,9696,14.688916
2000/01/01@07:51:03,9697,14.708862
2000/01/01@07:51:04,9698,14.660962
2000/01/01@07:51:05,9699,14.69542
2000/01/01@07:51:06,9700,14.7030332
2000/01/01@07:51:07,9701,14.67478
2000/01/01@07:51:09,9703,14.64751
2000/01/01@07:51:10,9704,14.643428
2000/01/01@07:51:11,9705,14.633686
