datetime,elapsed_s,gas2,Elevation_m
2000/01/01@15:09:34,24696,3.226688,16580.354838709678
2000/01/01@15:09:35,24697,3.2261252,16559.516129032258
2000/01/01@15:09:36,24698,3.2255626,16538.677419354837
2000/01/01@15:09:37,24699,3.2261252,16517.83870967742
2000/01/01@15:09:38,24700,3.2259374,16497.0
2000/01/01@15:09:39,24701,3.2268752,16476.333333333332
2000/01/01@15:09:40,24702,3.22575,16455.666666666668
2000/01/01@15:09:41,24703,3.2259374,16435.0
2000/01/01@15:09:43,24705,3.226688,16393.666666666668
2000/01/01@15:09:44,24706,3.2259374,16373.0
2000/01/01@15:09:45,24707,3.2259374,16352.333333333334
2000/01/01@15:09:46,24708,3.2259374,16331.666666666666
2000/01/01@15:09:47,24709,3.2265,16311.0
2000/01/01@15:09:48,24710,3.2268752,16290.333333333334
2000/01/01@15:09:49,24711,3.2268752,16269.666666666666
2000/01/01@15:09:50,24712,3.22575,16249.0
2000/01/01@15:09:51,24713,3.2261252,16228.333333333334
2000/01/01@15:09:52,24714,3.2261252,16207.666666666666
2000/01/01@15:09:53,24715,3.2268752,16187.0
2000/01/01@15:09:55,24717,3.2265,16145.666666666666
2000/01/01@15:09:56,24718,3.2261252,16125.0
2000/01/01@15:09:57,24719,3.22575,16104.333333333334
2000/01/01@15:09:58,24720,3.2268752,16083.666666666666
2000/01/01@15:09:59,24721,3.22575,16063.0
2000/01/01@15:10:00,24722,3.22575,16042.333333333334
2000/01/01@15:10:01,24723,3.2263126,16021.666666666666
2000/01/01@15:10:02,24724,3.2259374,16001.0
2000/01/01@15:10:03,24725,3.226688,15980.333333333334
2000/01/01@15:10:04,24726,3.226688,15959.666666666666
2000/01/01@15:10:05,24727,3.2259374,15939.0
2000/01/01@15:10:07,24729,3.2259374,15897.666666666666
2000/01/01@15:10:08,24730,3.2270628,15877.0
2000/01/01@15:10:09,24731,3.2259374,15858.58064516129
2000/01/01@15:10:10,24732,3.2265,15840.161290322581
2000/01/01@15:10:11,24733,3.2268752,15821.741935483871
2000/01/01@15:10:12,24734,3.226688,15803.322580645161
2000/01/01@15:10:13,24735,3.2259374,15784.90322580645
2000/01/01@15:10:14,24736,3.2259374,15766.483870967742
2000/01/01@15:10:15,24737,3.2263126,15748.064516129032
2000/01/01@15:10:16,24738,3.2265,15729.645161290322
2000/01/01@15:10:17,24739,3.2261252,15711.225806451614
2000/01/01@15:10:19,24741,3.226688,15674.387096774193
2000/01/01@15:10:20,24742,3.2265,15655.967741935485
2000/01/01@15:10:21,24743,3.2259374,15637.548387096775
2000/01/01@15:10:22,24744,3.2261252,15619.129032258064
2000/01/01@15:10:23,24745,3.2259374,15600.709677419354
2000/01/01@15:10:24,24746,3.2265,15582.290322580646
2000/01/01@15:10:25,24747,3.2259374,15563.870967741936
2000/01/01@15:10:26,24748,3.2261252,15545.451612903225
2000/01/01@15:10:27,24749,3.2265,15527.032258064517
2000/01/01@15:10:28,24750,3.226688,15508.612903225807
2000/01/01@15:10:29,24751,3.2265,15490.193548387097
2000/01/01@15:10:31,24753,3.22575,15453.354838709678
2000/01/01@15:10:32,24754,3.2261252,15434.935483870968
2000/01/01@15:10:33,24755,3.2259374,15416.516129032258
2000/01/01@15:10:34,24756,3.22575,15398.09677419355
2000/01/01@15:10:35,24757,3.2259374,15379.677419354839
2000/01/01@15:10:36,24758,3.2268752,15361.258064516129
2000/01/01@15:10:37,24759,3.22575,15342.838709677419
2000/01/01@15:10:38,24760,3.226688,15324.41935483871
2000/01/01@15:10:39,24761,3.2259374,15306.0
2000/01/01@15:10:40,24762,3.226688,15287.774193548386
2000/01/01@15:10:41,24763,3.2261252,15269.548387096775
2000/01/01@15:10:43,24765,3.2259374,15233.09677419355
2000/01/01@15:10:44,24766,3.2259374,15214.870967741936
2000/01/01@15:10:45,24767,3.2261252,15196.645161290322
2000/01/01@15:10:46,24768,3.2261252,15178.41935483871
2000/01/01@15:10:47,24769,3.2261252,15160.193548387097
2000/01/01@15:10:48,24770,3.2261252,15141.967741935483
2000/01/01@15:10:49,24771,3.2261252,15123.741935483871
2000/01/01@15:10:50,24772,3.2259374,15105.516129032258
2000/01/01@15:10:51,24773,3.2265,15087.290322580646
2000/01/01@15:10:52,24774,3.22575,15069.064516129032
2000/01/01@15:10:53,24775,3.2259374,15050.838709677419
2000/01/01@15:10:55,24777,3.22575,15014.387096774193
2000/01/01@15:10:56,24778,3.2263126,14996.161290322581
2000/01/01@15:10:57,24779,3.226688,14977.935483870968
2000/01/01@15:10:58,24780,3.2259374,14959.709677419354
2000/01/01@15:10:59,24781,3.22575,14941.483870967742
2000/01/01@15:11:00,24782,3.2259374,14923.258064516129
2000/01/01@15:11:01,24783,3.2265,14905.032258064515
2000/01/01@15:11:02,24784,3.2263126,14886.806451612903
2000/01/01@15:11:03,24785,3.2261252,14868.58064516129
2000/01/01@15:11:04,24786,3.226688,14850.354838709678
2000/01/01@15:11:05,24787,3.2268752,14832.129032258064
2000/01/01@15:11:07,24789,3.22575,14795.677419354839
2000/01/01@15:11:08,24790,3.2263126,14777.451612903225
2000/01/01@15:11:09,24791,3.2261252,14759.225806451614
2000/01/01@15:11:10,24792,3.2259374,14741.0
2000/01/01@15:11:11,24793,3.22575,14722.733333333334
2000/01/01@15:11:12,24794,3.226688,14704.466666666667
2000/01/01@15:11:13,24795,3.2259374,14686.2
2000/01/01@15:11:14,24796,3.2261252,14667.933333333332
2000/01/01@15:11:15,24797,3.2261252,14649.666666666666
2000/01/01@15:11:16,24798,3.2263126,14631.4
2000/01/01@15:11:17,24799,3.2263126,14613.133333333333
2000/01/01@15:11:19,24801,3.2261252,14576.6
2000/01/01@15:11:20,24802,3.226688,14558.333333333334
2000/01/01@15:11:21,24803,3.2259374,14540.066666666668
2000/01/01@15:11:22,24804,3.2265,14521.8
2000/01/01@15:11:23,24805,3.2263126,14503.533333333333
2000/01/01@15:11:24,24806,3.2265,14485.266666666666
2000/01/01@15:11:25,24807,3.2268752,14467.0
2000/01/01@15:11:26,24808,3.226688,14448.733333333334
2000/01/01@15:11:27,24809,3.2261252,14430.466666666667
2000/01/01@15:11:28,24810,3.226688,14412.2
2000/01/01@15:11:29,24811,3.2263126,14393.933333333332
2000/01/01@15:11:31,24813,3.22575,14357.4
2000/01/01@15:11:32,24814,3.2259374,14339.133333333333
2000/01/01@15:11:33,24815,3.226688,14320.866666666667
2000/01/01@15:11:34,24816,3.226688,14302.6
2000/01/01@15:11:35,24817,3.2259374,14284.333333333334
2000/01/01@15:11:36,24818,3.226688,14266.066666666668
2000/01/01@15:11:37,24819,3.2261252,14247.8
2000/01/01@15:11:38,24820,3.2263126,14229.533333333333
2000/01/01@15:11:39,24821,3.22575,14211.266666666666
2000/01/01@15:11:40,24822,3.2265,14193.0
2000/01/01@15:11:41,24823,3.22575,14176.451612903225
2000/01/01@15:11:43,24825,3.2259374,14143.354838709678
2000/01/01@15:11:44,24826,3.2261252,14126.806451612903
2000/01/01@15:11:45,24827,3.2259374,14110.258064516129
2000/01/01@15:11:46,24828,3.2261252,14093.709677419354
2000/01/01@15:11:47,24829,3.2265,14077.161290322581
2000/01/01@15:11:48,24830,3.2259374,14060.612903225807
2000/01/01@15:11:49,24831,3.2265,14044.064516129032
2000/01/01@15:11:50,24832,3.226688,14027.516129032258
2000/01/01@15:11:51,24833,3.2265,14010.967741935485
2000/01/01@15:11:52,24834,3.226688,13994.41935483871
2000/01/01@15:11:53,24835,3.2261252,13977.870967741936
2000/01/01@15:11:55,24837,3.2268752,13944.774193548386
2000/01/01@15:11:56,24838,3.2265,13928.225806451614
2000/01/01@15:11:57,24839,3.2261252,13911.677419354839
2000/01/01@15:11:58,24840,3.22575,13895.129032258064
2000/01/01@15:11:59,24841,3.2259374,13878.58064516129
2000/01/01@15:12:00,24842,3.2259374,13862.032258064517
2000/01/01@15:12:01,24843,3.2268752,13845.483870967742
2000/01/01@15:12:02,24844,3.2265,13828.935483870968
2000/01/01@15:12:03,24845,3.2259374,13812.387096774193
2000/01/01@15:12:04,24846,3.2261252,13795.838709677419
2000/01/01@15:12:05,24847,3.2259374,13779.290322580646
2000/01/01@15:12:07,24849,3.2261252,13746.193548387097
2000/01/01@15:12:08,24850,3.2263126,13729.645161290322
2000/01/01@15:12:09,24851,3.2259374,13713.09677419355
2000/01/01@15:12:10,24852,3.2265,13696.548387096775
2000/01/01@15:12:11,24853,3.226688,13680.0
2000/01/01@15:12:12,24854,3.2259374,13663.516129032258
2000/01/01@15:12:13,24855,3.2259374,13647.032258064517
2000/01/01@15:12:14,24856,3.2261252,13630.548387096775
2000/01/01@15:12:15,24857,3.2259374,13614.064516129032
2000/01/01@15:12:16,24858,3.2261252,13597.58064516129
2000/01/01@15:12:18,24859,3.22575,13564.612903225807
2000/01/01@15:12:19,24861,3.226688,13548.129032258064
2000/01/01@15:12:20,24862,3.2259374,13531.645161290322
2000/01/01@15:12:21,24863,3.2268752,13515.161290322581
2000/01/01@15:12:22,24864,3.226688,13498.677419354839
2000/01/01@15:12:23,24865,3.2259374,13482.193548387097
2000/01/01@15:12:24,24866,3.2265,13465.709677419354
2000/01/01@15:12:25,24867,3.22575,13449.225806451614
2000/01/01@15:12:26,24868,3.2268752,13432.741935483871
2000/01/01@15:12:27,24869,3.2259374,13416.258064516129
2000/01/01@15:12:28,24870,3.2268752,13399.774193548386
2000/01/01@15:12:29,24871,3.2261252,13383.290322580646
2000/01/01@15:12:31,24873,3.2263126,13350.322580645161
2000/01/01@15:12:32,24874,3.2263126,13333.838709677419
2000/01/01@15:12:33,24875,3.226688,13317.354838709678
2000/01/01@15:12:34,24876,3.2261252,13300.870967741936
2000/01/01@15:12:35,24877,3.2261252,13284.387096774193
2000/01/01@15:12:36,24878,3.2265,13267.90322580645
2000/01/01@15:12:37,24879,3.2259374,13251.41935483871
2000/01/01@15:12:38,24880,3.2268752,13234.935483870968
2000/01/01@15:12:39,24881,3.2263126,13218.451612903225
2000/01/01@15:12:40,24882,3.2261252,13201.967741935483
2000/01/01@15:12:42,24884,3.2261252,13169.0
2000/01/01@15:12:43,24885,3.2259374,13152.6
2000/01/01@15:12:44,24886,3.2261252,13136.2
2000/01/01@15:12:45,24887,3.2259374,13119.8
2000/01/01@15:12:46,24888,3.226688,13103.4
2000/01/01@15:12:47,24889,3.2263126,13087.0
2000/01/01@15:12:48,24890,3.2259374,13070.6
2000/01/01@15:12:49,24891,3.2265,13054.2
2000/01/01@15:12:50,24892,3.2268752,13037.8
2000/01/01@15:12:51,24893,3.22575,13021.4
2000/01/01@15:12:52,24894,3.226688,13005.0
2000/01/01@15:12:53,24895,3.22575,12988.6
2000/01/01@15:12:55,24897,3.2261252,12955.8
2000/01/01@15:12:56,24898,3.226688,12939.4
2000/01/01@15:12:57,24899,3.2263126,12923.0
2000/01/01@15:12:58,24900,3.2261252,12906.6
2000/01/01@15:12:59,24901,3.226688,12890.2
2000/01/01@15:13:00,24902,3.2259374,12873.8
2000/01/01@15:13:01,24903,3.2265,12857.4
2000/01/01@15:13:02,24904,3.22575,12841.0
2000/01/01@15:13:03,24905,3.22575,12824.6
2000/01/01@15:13:04,24906,3.2265,12808.2
2000/01/01@15:13:05,24907,3.2268752,12791.8
2000/01/01@15:13:07,24909,3.2261252,12759.0
2000/01/01@15:13:08,24910,3.2263126,12742.6
2000/01/01@15:13:09,24911,3.2265,12726.2
2000/01/01@15:13:10,24912,3.2265,12709.8
2000/01/01@15:13:11,24913,3.2263126,12693.4
2000/01/01@15:13:12,24914,3.2255626,12677.0
2000/01/01@15:13:13,24915,3.2261252,12662.032258064517
2000/01/01@15:13:14,24916,3.22575,12647.064516129032
2000/01/01@15:13:15,24917,3.22575,12632.09677419355
2000/01/01@15:13:16,24918,3.2255626,12617.129032258064
2000/01/01@15:13:17,24919,3.2263126,12602.161290322581
2000/01/01@15:13:19,24921,3.2259374,12572.225806451614
2000/01/01@15:13:20,24922,3.22575,12557.258064516129
2000/01/01@15:13:21,24923,3.2261252,12542.290322580646
2000/01/01@15:13:22,24924,3.226688,12527.322580645161
2000/01/01@15:13:23,24925,3.2261252,12512.354838709678
2000/01/01@15:13:24,24926,3.2265,12497.387096774193
2000/01/01@15:13:25,24927,3.226688,12482.41935483871
2000/01/01@15:13:26,24928,3.22575,12467.451612903225
2000/01/01@15:13:27,24929,3.22575,12452.483870967742
2000/01/01@15:13:28,24930,3.2265,12437.516129032258
2000/01/01@15:13:29,24931,3.2261252,12422.548387096775
2000/01/01@15:13:31,24933,3.2263126,12392.612903225807
2000/01/01@15:13:32,24934,3.2259374,12377.645161290322
2000/01/01@15:13:33,24935,3.22575,12362.677419354839
2000/01/01@15:13:34,24936,3.2259374,12347.709677419354
2000/01/01@15:13:35,24937,3.2261252,12332.741935483871
2000/01/01@15:13:36,24938,3.2261252,12317.774193548386
2000/01/01@15:13:37,24939,3.22575,12302.806451612903
2000/01/01@15:13:38,24940,3.2259374,12287.838709677419
2000/01/01@15:13:39,24941,3.2259374,12272.870967741936
2000/01/01@15:13:40,24942,3.22575,12257.90322580645
2000/01/01@15:13:41,24943,3.2265,12242.935483870968
2000/01/01@15:13:43,24945,3.2259374,12213.0
2000/01/01@15:13:44,24946,3.2259374,12197.677419354839
2000/01/01@15:13:45,24947,3.2255626,12182.354838709678
2000/01/01@15:13:46,24948,3.2255626,12167.032258064517
2000/01/01@15:13:47,24949,3.2263126,12151.709677419354
2000/01/01@15:13:48,24950,3.2261252,12136.387096774193
2000/01/01@15:13:49,24951,3.226688,12121.064516129032
2000/01/01@15:13:50,24952,3.2259374,12105.741935483871
2000/01/01@15:13:51,24953,3.226688,12090.41935483871
2000/01/01@15:13:52,24954,3.226688,12075.09677419355
2000/01/01@15:13:53,24955,3.2261252,12059.774193548386
2000/01/01@15:13:55,24957,3.226688,12029.129032258064
2000/01/01@15:13:56,24958,3.2265,12013.806451612903
2000/01/01@15:13:57,24959,3.2265,11998.483870967742
2000/01/01@15:13:58,24960,3.2255626,11983.161290322581
2000/01/01@15:13:59,24961,3.22575,11967.838709677419
2000/01/01@15:14:00,24962,3.2261252,11952.516129032258
2000/01/01@15:14:01,24963,3.2265,11937.193548387097
2000/01/01@15:14:02,24964,3.2265,11921.870967741936
2000/01/01@15:14:03,24965,3.22575,11906.548387096775
2000/01/01@15:14:04,24966,3.2259374,11891.225806451614
2000/01/01@15:14:05,24967,3.2259374,11875.90322580645
2000/01/01@15:14:07,24969,3.2259374,11845.258064516129
2000/01/01@15:14:08,24970,3.2259374,11829.935483870968
2000/01/01@15:14:09,24971,3.2265,11814.612903225807
2000/01/01@15:14:10,24972,3.2265,11799.290322580646
2000/01/01@15:14:11,24973,3.2259374,11783.967741935485
2000/01/01@15:14:12,24974,3.2259374,11768.645161290322
2000/01/01@15:14:13,24975,3.226688,11753.322580645161
2000/01/01@15:14:14,24976,3.2261252,11738.0
2000/01/01@15:14:15,24977,3.226688,11723.3
2000/01/01@15:14:16,24978,3.226688,11708.6
2000/01/01@15:14:17,24979,3.2261252,11693.9
2000/01/01@15:14:19,24981,3.2263126,11664.5
2000/01/01@15:14:20,24982,3.2263126,11649.8
2000/01/01@15:14:21,24983,3.2265,11635.1
2000/01/01@15:14:22,24984,3.22575,11620.4
2000/01/01@15:14:23,24985,3.22575,11605.7
2000/01/01@15:14:24,24986,3.2265,11591.0
2000/01/01@15:14:25,24987,3.2265,11576.3
2000/01/01@15:14:26,24988,3.22575,11561.6
2000/01/01@15:14:27,24989,3.2259374,11546.9
2000/01/01@15:14:28,24990,3.2259374,11532.2
2000/01/01@15:14:29,24991,3.22575,11517.5
2000/01/01@15:14:31,24993,3.2255626,11488.1
2000/01/01@15:14:32,24994,3.2265,11473.4
2000/01/01@15:14:33,24995,3.2265,11458.7
2000/01/01@15:14:34,24996,3.2265,11444.0
2000/01/01@15:14:35,24997,3.2259374,11429.3
2000/01/01@15:14:36,24998,3.2259374,11414.6
2000/01/01@15:14:37,24999,3.22575,11399.9
2000/01/01@15:14:38,25000,3.22575,11385.2
2000/01/01@15:14:39,25001,3.2263126,11370.5
2000/01/01@15:14:40,25002,3.226688,11355.8
2000/01/01@15:14:41,25003,3.226688,11341.1
2000/01/01@15:14:43,25005,3.2265,11311.7
2000/01/01@15:14:44,25006,3.2259374,11297.0
2000/01/01@15:14:45,25007,3.2265,11283.870967741936
2000/01/01@15:14:46,25008,3.2263126,11270.741935483871
2000/01/01@15:14:47,25009,3.22575,11257.612903225807
2000/01/01@15:14:48,25010,3.2255626,11244.483870967742
2000/01/01@15:14:49,25011,3.2263126,11231.354838709678
2000/01/01@15:14:50,25012,3.2255626,11218.225806451614
2000/01/01@15:14:51,25013,3.2261252,11205.09677419355
2000/01/01@15:14:52,25014,3.2255626,11191.967741935483
2000/01/01@15:14:53,25015,3.2255626,11178.838709677419
2000/01/01@15:14:55,25017,3.2255626,11152.58064516129
2000/01/01@15:14:56,25018,3.2261252,11139.451612903225
2000/01/01@15:14:57,25019,3.2255626,11126.322580645161
2000/01/01@15:14:58,25020,3.2259374,11113.193548387097
2000/01/01@15:14:59,25021,3.2263126,11100.064516129032
2000/01/01@15:15:00,25022,3.22575,11086.935483870968
2000/01/01@15:15:01,25023,3.2259374,11073.806451612903
2000/01/01@15:15:02,25024,3.2261252,11060.677419354839
2000/01/01@15:15:03,25025,3.2255626,11047.548387096775
2000/01/01@15:15:04,25026,3.2255626,11034.41935483871
2000/01/01@15:15:05,25027,3.2259374,11021.290322580646
2000/01/01@15:15:06,25028,3.22575,11008.161290322581
2000/01/01@15:15:08,25030,3.2261252,10981.90322580645
2000/01/01@15:15:09,25031,3.2265,10968.774193548386
2000/01/01@15:15:10,25032,3.226688,10955.645161290322
2000/01/01@15:15:11,25033,3.2265,10942.516129032258
2000/01/01@15:15:12,25034,3.2265,10929.387096774193
2000/01/01@15:15:13,25035,3.2255626,10916.258064516129
2000/01/01@15:15:14,25036,3.2265,10903.129032258064
2000/01/01@15:15:15,25037,3.2253752,10890.0
2000/01/01@15:15:16,25038,3.22575,10877.290322580646
2000/01/01@15:15:17,25039,3.22575,10864.58064516129
2000/01/01@15:15:18,25040,3.2265,10851.870967741936
2000/01/01@15:15:20,25042,3.2259374,10826.451612903225
2000/01/01@15:15:21,25043,3.2255626,10813.741935483871
2000/01/01@15:15:22,25044,3.2265,10801.032258064517
2000/01/01@15:15:23,25045,3.2255626,10788.322580645161
2000/01/01@15:15:24,25046,3.2265,10775.612903225807
2000/01/01@15:15:25,25047,3.22575,10762.90322580645
2000/01/01@15:15:26,25048,3.22575,10750.193548387097
2000/01/01@15:15:27,25049,3.2261252,10737.483870967742
2000/01/01@15:15:28,25050,3.2259374,10724.774193548386
2000/01/01@15:15:29,25051,3.2265,10712.064516129032
2000/01/01@15:15:30,25052,3.2259374,10699.354838709678
2000/01/01@15:15:32,25054,3.2261252,10673.935483870968
2000/01/01@15:15:33,25055,3.2259374,10661.225806451614
2000/01/01@15:15:34,25056,3.2255626,10648.516129032258
2000/01/01@15:15:35,25057,3.2265,10635.806451612903
2000/01/01@15:15:36,25058,3.2265,10623.09677419355
2000/01/01@15:15:37,25059,3.2261252,10610.387096774193
2000/01/01@15:15:38,25060,3.2261252,10597.677419354839
2000/01/01@15:15:39,25061,3.2261252,10584.967741935485
2000/01/01@15:15:40,25062,3.22575,10572.258064516129
2000/01/01@15:15:41,25063,3.2265,10559.548387096775
2000/01/01@15:15:42,25064,3.2261252,10546.838709677419
2000/01/01@15:15:44,25066,3.2261252,10521.41935483871
2000/01/01@15:15:45,25067,3.2263126,10508.709677419354
2000/01/01@15:15:46,25068,3.22575,10496.0
2000/01/01@15:15:47,25069,3.2259374,10482.9
2000/01/01@15:15:48,25070,3.2261252,10469.8
2000/01/01@15:15:49,25071,3.22575,10456.7
2000/01/01@15:15:50,25072,3.22575,10443.6
2000/01/01@15:15:51,25073,3.22575,10430.5
2000/01/01@15:15:52,25074,3.2265,10417.4
2000/01/01@15:15:53,25075,3.2255626,10404.3
2000/01/01@15:15:54,25076,3.2265,10391.2
2000/01/01@15:15:56,25078,3.2261252,10365.0
2000/01/01@15:15:57,25079,3.2263126,10351.9
2000/01/01@15:15:58,25080,3.2259374,10338.8
2000/01/01@15:15:59,25081,3.2261252,10325.7
2000/01/01@15:16:00,25082,3.2261252,10312.6
2000/01/01@15:16:01,25083,3.2255626,10299.5
2000/01/01@15:16:02,25084,3.2255626,10286.4
2000/01/01@15:16:03,25085,3.2255626,10273.3
2000/01/01@15:16:04,25086,3.2263126,10260.2
2000/01/01@15:16:05,25087,3.22575,10247.1
2000/01/01@15:16:06,25088,3.22575,10234.0
2000/01/01@15:16:08,25090,3.22575,10207.8
2000/01/01@15:16:09,25091,3.22575,10194.7
2000/01/01@15:16:10,25092,3.2255626,10181.6
2000/01/01@15:16:11,25093,3.2255626,10168.5
2000/01/01@15:16:12,25094,3.2255626,10155.4
2000/01/01@15:16:13,25095,3.2265,10142.3
2000/01/01@15:16:14,25096,3.2259374,10129.2
2000/01/01@15:16:15,25097,3.2263126,10116.1
2000/01/01@15:16:16,25098,3.2259374,10103.0
2000/01/01@15:16:17,25099,3.2253752,10091.354838709678
2000/01/01@15:16:18,25100,3.22575,10079.709677419354
2000/01/01@15:16:20,25102,3.2265,10056.41935483871
2000/01/01@15:16:21,25103,3.2265,10044.774193548386
2000/01/01@15:16:22,25104,3.2259374,10033.129032258064
2000/01/01@15:16:23,25105,3.2255626,10021.483870967742
2000/01/01@15:16:24,25106,3.2255626,10009.838709677419
2000/01/01@15:16:25,25107,3.2265,9998.193548387097
2000/01/01@15:16:26,25108,3.22575,9986.548387096775
2000/01/01@15:16:27,25109,3.2263126,9974.90322580645
2000/01/01@15:16:28,25110,3.22575,9963.258064516129
2000/01/01@15:16:29,25111,3.226688,9951.612903225807
2000/01/01@15:16:30,25112,3.2265,9939.967741935483
2000/01/01@15:16:32,25114,3.2263126,9916.677419354839
2000/01/01@15:16:33,25115,3.2261252,9905.032258064517
2000/01/01@15:16:34,25116,3.2255626,9893.387096774193
2000/01/01@15:16:35,25117,3.2259374,9881.741935483871
2000/01/01@15:16:36,25118,3.22575,9870.09677419355
2000/01/01@15:16:37,25119,3.2253752,9858.451612903225
2000/01/01@15:16:38,25120,3.2261252,9846.806451612903
2000/01/01@15:16:39,25121,3.2255626,9835.161290322581
2000/01/01@15:16:40,25122,3.2255626,9823.516129032258
2000/01/01@15:16:41,25123,3.2253752,9811.870967741936
2000/01/01@15:16:42,25124,3.2265,9800.225806451614
2000/01/01@15:16:44,25126,3.2265,9776.935483870968
2000/01/01@15:16:45,25127,3.22575,9765.290322580646
2000/01/01@15:16:46,25128,3.22575,9753.645161290322
2000/01/01@15:16:47,25129,3.2259374,9742.0
2000/01/01@15:16:48,25130,3.2263126,9730.129032258064
2000/01/01@15:16:49,25131,3.2253752,9718.258064516129
2000/01/01@15:16:50,25132,3.2259374,9706.387096774193
2000/01/01@15:16:51,25133,3.2259374,9694.516129032258
2000/01/01@15:16:52,25134,3.2263126,9682.645161290322
2000/01/01@15:16:53,25135,3.2263126,9670.774193548386
2000/01/01@15:16:54,25136,3.2259374,9658.90322580645
2000/01/01@15:16:56,25138,3.2255626,9635.161290322581
2000/01/01@15:16:57,25139,3.2261252,9623.290322580646
2000/01/01@15:16:58,25140,3.2253752,9611.41935483871
2000/01/01@15:16:59,25141,3.2253752,9599.548387096775
2000/01/01@15:17:00,25142,3.22575,9587.677419354839
2000/01/01@15:17:01,25143,3.2253752,9575.806451612903
2000/01/01@15:17:02,25144,3.2255626,9563.935483870968
2000/01/01@15:17:03,25145,3.2263126,9552.064516129032
2000/01/01@15:17:04,25146,3.2259374,9540.193548387097
2000/01/01@15:17:05,25147,3.2259374,9528.322580645161
2000/01/01@15:17:06,25148,3.22575,9516.451612903225
2000/01/01@15:17:08,25150,3.2255626,9492.709677419354
2000/01/01@15:17:09,25151,3.2263126,9480.838709677419
2000/01/01@15:17:10,25152,3.2253752,9468.967741935483
2000/01/01@15:17:11,25153,3.2255626,9457.09677419355
2000/01/01@15:17:12,25154,3.2259374,9445.225806451614
2000/01/01@15:17:13,25155,3.2263126,9433.354838709678
2000/01/01@15:17:14,25156,3.2263126,9421.483870967742
2000/01/01@15:17:15,25157,3.2261252,9409.612903225807
2000/01/01@15:17:16,25158,3.2259374,9397.741935483871
2000/01/01@15:17:17,25159,3.2261252,9385.870967741936
2000/01/01@15:17:18,25160,3.2259374,9374.0
2000/01/01@15:17:20,25162,3.2255626,9350.709677419354
2000/01/01@15:17:21,25163,3.2255626,9339.064516129032
2000/01/01@15:17:22,25164,3.2263126,9327.41935483871
2000/01/01@15:17:23,25165,3.2263126,9315.774193548386
2000/01/01@15:17:24,25166,3.2265,9304.129032258064
2000/01/01@15:17:25,25167,3.2261252,9292.483870967742
2000/01/01@15:17:26,25168,3.2253752,9280.838709677419
2000/01/01@15:17:27,25169,3.22575,9269.193548387097
2000/01/01@15:17:28,25170,3.2255626,9257.548387096775
2000/01/01@15:17:29,25171,3.2261252,9245.90322580645
2000/01/01@15:17:30,25172,3.2261252,9234.258064516129
2000/01/01@15:17:32,25174,3.2255626,9210.967741935483
2000/01/01@15:17:33,25175,3.2255626,9199.322580645161
2000/01/01@15:17:34,25176,3.2259374,9187.677419354839
2000/01/01@15:17:35,25177,3.2259374,9176.032258064517
2000/01/01@15:17:36,25178,3.22575,9164.387096774193
2000/01/01@15:17:37,25179,3.22575,9152.741935483871
2000/01/01@15:17:38,25180,3.2255626,9141.09677419355
2000/01/01@15:17:39,25181,3.2263126,9129.451612903225
2000/01/01@15:17:40,25182,3.2263126,9117.806451612903
2000/01/01@15:17:41,25183,3.2263126,9106.161290322581
2000/01/01@15:17:42,25184,3.22575,9094.516129032258
2000/01/01@15:17:44,25186,3.2255626,9071.225806451614
2000/01/01@15:17:45,25187,3.2259374,9059.58064516129
2000/01/01@15:17:46,25188,3.2263126,9047.935483870968
2000/01/01@15:17:47,25189,3.2261252,9036.290322580646
2000/01/01@15:17:48,25190,3.2255626,9024.645161290322
2000/01/01@15:17:49,25191,3.2253752,9013.0
2000/01/01@15:17:50,25192,3.2253752,9001.3
2000/01/01@15:17:51,25193,3.2259374,8989.6
2000/01/01@15:17:52,25194,3.2255626,8977.9
2000/01/01@15:17:53,25195,3.2265,8966.2
2000/01/01@15:17:54,25196,3.2259374,8954.5
2000/01/01@15:17:56,25198,3.22575,8931.1
2000/01/01@15:17:57,25199,3.2255626,8919.4
2000/01/01@15:17:58,25200,3.2261252,8907.7
2000/01/01@15:17:59,25201,3.2261252,8896.0
2000/01/01@15:18:00,25202,3.2265,8884.3
2000/01/01@15:18:01,25203,3.226688,8872.6
2000/01/01@15:18:02,25204,3.2259374,8860.9
2000/01/01@15:18:03,25205,3.2263126,8849.2
2000/01/01@15:18:04,25206,3.2259374,8837.5
2000/01/01@15:18:05,25207,3.2253752,8825.8
2000/01/01@15:18:06,25208,3.2263126,8814.1
2000/01/01@15:18:08,25210,3.2259374,8790.7
2000/01/01@15:18:09,25211,3.2255626,8779.0
2000/01/01@15:18:10,25212,3.2255626,8767.3
2000/01/01@15:18:11,25213,3.2263126,8755.6
2000/01/01@15:18:12,25214,3.22575,8743.9
2000/01/01@15:18:13,25215,3.2259374,8732.2
2000/01/01@15:18:14,25216,3.2255626,8720.5
2000/01/01@15:18:15,25217,3.2253752,8708.8
2000/01/01@15:18:16,25218,3.2261252,8697.1
2000/01/01@15:18:17,25219,3.2253752,8685.4
2000/01/01@15:18:18,25220,3.2255626,8673.7
2000/01/01@15:18:20,25222,3.22575,8651.0
2000/01/01@15:18:21,25223,3.2265,8640.0
2000/01/01@15:18:22,25224,3.22575,8629.0
2000/01/01@15:18:23,25225,3.2253752,8618.0
